"date","region","regionname","population","sample_size","reach","cases","recentcases","fatalities","cases_est","cases_low","cases_high","p_cases","p_cases_low","p_cases_high","recentcases_est","recentcases_low","recentcases_high","p_recentcases","p_recentcases_low","p_recentcases_high","p_recenthospital","p_recenthospital_low","p_recenthospital_high","recentcasesnursing_est","recentcasesnursing_low","recentcasesnursing_high","fatalities_est","fatalities_low","fatalities_high","hospital_est","hospital_low","hospital_high","icu_est","icu_low","icu_high","p_recovered","p_recovered_low","p_recovered_high","p_fatalities","p_fatalities_low","p_fatalities_high","p_recentcasesnursing","p_recentcasesnursing_low","p_recentcasesnursing_high","p_stillsick","p_stillsick_low","p_stillsick_high","p_hospital","p_hospital_low","p_hospital_high","p_severe","p_severe_low","p_severe_high","p_icu","p_icu_low","p_icu_high","p_tested","p_tested_low","p_tested_high","p_positive","p_positive_low","p_positive_high","p_cases_smooth","p_cases_smooth_low","p_cases_smooth_high","p_cases_low_smooth","p_cases_low_smooth_low","p_cases_low_smooth_high","p_cases_high_smooth","p_cases_high_smooth_low","p_cases_high_smooth_high","p_recentcases_smooth","p_recentcases_low_smooth","p_recentcases_high_smooth"
"2020/08/09","ESMRO","Rivas Barrio Oeste",39940,72,1437,145,4,0,4030.13221990257,3408.13813115562,4652.12630864953,0.100904662491301,0.0853314504545723,0.11647787452803,116.869056327725,2.50717181070581,231.230940844744,0.00292611558156547,6.27734554508215e-05,0.00578945770768012,NA,NA,NA,0,0,0,0,0,0,517.022653721683,265.331267849575,768.714039593791,195.14657980456,39.3815977157457,350.911561893375,0.108320251177394,0.091254608113699,0.125385894241089,0,0,0,0,0,0,0.00369549150036955,0.000462300625609369,0.00692868237512973,0.0129449838187702,0.0066432465660885,0.019246721071452,0.00732899022801303,0.00255838314836187,0.0120995973076642,0.00488599348534202,0.000986018971350668,0.00878596799933337,0.107798165137615,0.0909915033946947,0.124604826880535,0.35,0.264660878368129,0.435339121631871,0.103509234783825,0.0993376837661609,0.107680785801489,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276792817,0.1415963719138,0.154318181671835,NA,NA,NA
"2020/08/10","ESMRO","Rivas Barrio Oeste",39940,61,1227,133,3,0,4329.27465362673,3634.53227865956,5024.01702859391,0.10839445802771,0.0909998066765037,0.125789109378916,100.773759461733,0,214.663955762614,0.00252312867956266,0,0.00537466088539345,NA,NA,NA,0,0,0,0,0,0,539.243924392439,268.202313545248,810.28553523963,217.262012692656,43.8928619119107,390.631163473402,0.114337568058076,0.0955493375134478,0.133125798602705,0,0,0,0,0,0,0.00425531914893617,0.000533380379625567,0.00797725791824677,0.0135013501350135,0.00671513053443285,0.0202875697355942,0.00725294650951949,0.00224526297453001,0.012260630044509,0.00543970988213962,0.00109897000280197,0.00978044976147727,0.108454312553373,0.0906442740557074,0.126264351051039,0.330188679245283,0.240661997141226,0.41971536134934,0.103509234785578,0.0993376837682558,0.1076807858029,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276802304,0.141596371929686,0.154318181674921,NA,NA,NA
"2020/08/11","ESMRO","Rivas Barrio Oeste",39940,40,782,88,3,0,4494.52685421995,3609.88579363003,5379.16791480987,0.112531969309463,0.0903827189191294,0.134681219699796,158.073878627968,0,336.593701097536,0.00395778364116095,0,0.008427483753068,NA,NA,NA,0,0,0,0,0,0,725.167597765363,334.56425399581,1115.77094153492,338.474576271186,68.7935164349866,608.155636107386,0.116504854368932,0.0930865981588068,0.139923110579057,0,0,0,0,0,0,0.00672043010752688,0.000849648714952926,0.0125912115001008,0.0181564245810056,0.00837667135693065,0.0279361778050805,0.0112994350282486,0.0035138326845098,0.0190850373719874,0.00847457627118644,0.00172242154318945,0.0152267309991834,0.138107416879795,0.113926108952219,0.162288724807371,0.333333333333333,0.234277009189005,0.432389657477662,0.103509234787331,0.0993376837703464,0.107680785804315,0.059825269159797,0.0549344948308637,0.0647160434887303,0.14795727681179,0.141596371945493,0.154318181678086,NA,NA,NA
"2020/08/12","ESMRO","Rivas Barrio Oeste",39940,35,669,71,1,0,4238.77428998505,3306.60081426454,5170.94776570556,0.106128550074738,0.0827892041628578,0.129467895986619,63.2963549920761,0,187.256589000286,0.00158478605388273,0,0.0046884473961013,NA,NA,NA,0,0,0,0,0,0,795.130168453292,367.224496866954,1223.03584003963,408.941979522184,83.4057346486582,734.47822439571,0.117845117845118,0.0919162778907621,0.143773957799474,0,0,0,0,0,0,0.00162074554294976,0,0.00479477315885533,0.0199081163859112,0.00919440402771542,0.0306218287441069,0.0110935023771791,0.00292118231644182,0.0192658224379163,0.0102389078498294,0.00208827577988628,0.0183895399197724,0.116591928251121,0.0922726906327796,0.140911165869463,0.350649350649351,0.24406857230469,0.457230128994011,0.103509234789083,0.0993376837724329,0.107680785805734,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276821276,0.141596371961222,0.15431818168133,NA,NA,NA
"2020/08/13","ESMRO","Rivas Barrio Oeste",39940,31,644,69,1,0,4279.28571428571,3325.20345981613,5233.3679687553,0.107142857142857,0.0832549689488265,0.131030745336888,68.1569965870307,0,201.628225927882,0.00170648464163823,0,0.005048278065295,NA,NA,NA,NA,NA,NA,0,0,0,826.783439490446,382.023236277145,1271.54364270375,431.783783783784,88.1637515095972,775.40381605797,0.118055555555556,0.0917043384955949,0.144406772615516,0,0,0,NA,NA,NA,0.00170648464163823,0,0.005048278065295,0.0207006369426752,0.00956492829937769,0.0318363455859726,0.0116666666666667,0.0030746011072496,0.0202587322260837,0.0108108108108108,0.00220740489508255,0.0194142167265391,0.12111801242236,0.095919505589164,0.146316519255556,0.363636363636364,0.256190658854061,0.471082068418666,0.103509234790836,0.0993376837745151,0.107680785807157,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276830762,0.141596371976871,0.154318181684653,NA,NA,NA
"2020/08/14","ESMRO","Rivas Barrio Oeste",39940,28,546,62,2,0,4535.31135531136,3472.42773815948,5598.19497246323,0.113553113553114,0.0869411051116546,0.140165121994573,161.048387096774,0,383.795513026498,0.00403225806451613,0,0.00960930177832994,NA,NA,NA,0,0,0,0,0,0,979.660377358491,453.692410710501,1505.62834400648,540.948081264108,111.048615027349,970.847547500867,0.119140625,0.0910800647365076,0.147201185263492,0,0,0,0,0,0,0.00201612903225806,0,0.00596368390632522,0.0245283018867925,0.0113593492917001,0.0376972544818848,0.0119521912350598,0.00244594676546643,0.0214584357046531,0.0135440180586907,0.00278038595461566,0.0243076501627658,0.13003663003663,0.101824550072544,0.158248710000716,0.357142857142857,0.244895198154615,0.4693905161311,0.103509234792589,0.0993376837765931,0.107680785808585,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276840248,0.141596371992441,0.154318181688055,NA,NA,NA
"2020/08/15","ESMRO","Rivas Barrio Oeste",39940,28,557,64,1,0,4589.15619389587,3531.39700833508,5646.91537945666,0.114901256732496,0.0884175515356806,0.14138496192931,78.7771203155819,0,233.025095223846,0.0019723865877712,0,0.00583437894901968,NA,NA,NA,0,0,0,0,0,0,959.741219963031,444.335906726187,1475.14653319988,527.84140969163,108.288241971378,947.394577411882,0.120458891013384,0.0925627102665899,0.148355071760179,0,0,0,0,0,0,0.0019723865877712,0,0.00583437894901968,0.0240295748613678,0.0111250852960988,0.0369340644266368,0.0120240480961924,0.0024609996168067,0.0215870965755781,0.013215859030837,0.00271127295872254,0.0237204451029515,0.131059245960503,0.103034001528065,0.15908449039294,0.361111111111111,0.250164271346634,0.472057950875588,0.103509234794342,0.0993376837786668,0.107680785810017,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276849734,0.141596372007932,0.154318181691536,NA,NA,NA
"2020/08/16","ESMRO","Rivas Barrio Oeste",39940,29,571,65,2,0,4546.58493870403,3506.1044852675,5587.06539214056,0.113835376532399,0.0877842885645342,0.139886464500264,157.554240631164,0,375.47815916839,0.00394477317554241,0,0.00940105556255358,NA,NA,NA,0,0,0,0,0,0,935.531531531532,432.971442151558,1438.0916209115,512.051282051282,104.967327346173,919.135236756391,0.122370936902486,0.0942848078220841,0.150457065982887,0,0,0,0,0,0,0.0019723865877712,0,0.00583437894901968,0.0234234234234234,0.0108405468741001,0.0360062999727467,0.0116959064327485,0.00239229318958777,0.0209995196759093,0.0128205128205128,0.0026281253717119,0.0230129002693137,0.136602451838879,0.108433889012661,0.164771014665097,0.342105263157895,0.235445803608726,0.448764722707064,0.103509234796095,0.0993376837807363,0.107680785811453,0.059825269159797,0.0549344948308637,0.0647160434887303,0.14795727685922,0.141596372023343,0.154318181695096,NA,NA,NA
"2020/08/17","ESMRO","Rivas Barrio Oeste",39940,26,540,62,2,0,4585.7037037037,3511.77535948385,5659.63204792355,0.114814814814815,0.0879262733971922,0.141703356232437,163.688524590164,0,390.079729558,0.00409836065573771,0,0.00976664320375562,NA,NA,NA,0,0,0,0,0,0,990.87786259542,458.96395300966,1522.79177218118,505.569620253165,103.605591123314,907.533649383015,0.126272912423625,0.0968930103655081,0.155652814481742,0,0,0,0,0,0,0,0,0,0.0248091603053435,0.011491335828985,0.038126984781702,0.0127931769722814,0.00262238087676389,0.022963973067799,0.0126582278481013,0.00259403082431934,0.0227224248718832,0.138888888888889,0.109720357760759,0.168057420017019,0.342465753424658,0.233609239068178,0.451322267781137,0.103509234797847,0.0993376837828017,0.107680785812893,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276868706,0.141596372038676,0.154318181698736,NA,NA,NA
"2020/08/18","ESMRO","Rivas Barrio Oeste",39940,29,680,81,2,0,4757.55882352941,3785.15042049317,5729.96722656565,0.119117647058824,0.0947709168876607,0.143464377229986,124.423676012461,0,296.594117963475,0.00311526479750779,0,0.00742599193699237,0,0,0,0,0,0,0,0,0,1177.0137524558,590.215810442412,1763.81169446918,696.122004357299,217.965147869699,1174.2788608449,0.120408163265306,0.0915931640640532,0.149223162466559,0,0,0,0,0,0,0,0,0,0.0294695481335953,0.0147775616034655,0.0441615346637251,0.0154185022026432,0.00408492275598931,0.026752081649297,0.0174291938997821,0.00545731466874559,0.0294010731308187,0.135238095238095,0.105985376417929,0.164490814058261,0.391304347826087,0.276149829734813,0.506458865917361,0.1035092347996,0.0993376837848627,0.107680785814337,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276878192,0.14159637205393,0.154318181702454,NA,NA,NA
"2020/08/19","ESMRO","Rivas Barrio Oeste",39940,29,646,72,2,NA,4451.51702786378,3482.28095564234,5420.75310008522,0.111455108359133,0.0871878055994576,0.135722411118809,131.381578947368,0,313.164087616568,0.00328947368421053,0,0.00784086348564267,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103509234801353,0.0993376837869196,0.107680785815786,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276887678,0.141596372069104,0.154318181706252,NA,NA,NA
"2020/08/20","ESMRO","Rivas Barrio Oeste",39940,29,611,71,1,NA,4641.14566284779,3626.25235112191,5656.03897457368,0.11620294599018,0.0907924975243341,0.141613394456026,68.7435456110155,0,203.362418404584,0.00172117039586919,0,0.00509169800712529,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103509234803106,0.0993376837889722,0.107680785817239,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276897164,0.1415963720842,0.154318181710128,NA,NA,NA
"2020/08/21","ESMRO","Rivas Barrio Oeste",39940,28,614,64,2,NA,4163.12703583062,3197.79898426206,5128.45508739918,0.104234527687296,0.0800650722148738,0.128403983159719,136.780821917808,0,326.021010012837,0.00342465753424658,0,0.00816276940442758,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103509234804858,0.0993376837910206,0.107680785818696,0.059825269159797,0.0549344948308637,0.0647160434887303,0.14795727690665,0.141596372099216,0.154318181714084,NA,NA,NA
"2020/08/22","ESMRO","Rivas Barrio Oeste",39940,28,677,73,0,NA,4306.6765140325,3373.52310303381,5239.82992503119,0.107828655834564,0.0844647747379521,0.131192536931176,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103509234806611,0.0993376837930648,0.107680785820158,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276916136,0.141596372114153,0.154318181718119,NA,NA,NA
"2020/08/23","ESMRO","Rivas Barrio Oeste",39940,31,732,76,0,NA,4146.77595628415,3264.20781611587,5029.34409645243,0.103825136612022,0.0817277870835221,0.125922486140522,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103509234808364,0.0993376837951047,0.107680785821623,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276925622,0.141596372129011,0.154318181722233,NA,NA,NA
"2020/08/24","ESMRO","Rivas Barrio Oeste",39940,30,711,78,0,NA,4381.60337552743,3464.11428949932,5299.09246155553,0.109704641350211,0.0867329566724917,0.13267632602793,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103509234810117,0.0993376837971404,0.107680785823093,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276935108,0.141596372143791,0.154318181726426,NA,NA,NA
"2020/08/25","ESMRO","Rivas Barrio Oeste",39940,30,681,65,0,NA,3812.18795888399,2930.76873543629,4693.6071823317,0.0954478707782673,0.0733792873168827,0.117516454239652,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10350923481187,0.0993376837991719,0.107680785824567,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276944594,0.141596372158491,0.154318181730698,NA,NA,NA
"2020/08/26","ESMRO","Rivas Barrio Oeste",39940,31,724,65,0,NA,3585.77348066298,2754.10989206237,4417.4370692636,0.0897790055248619,0.0689561815739201,0.110601829475804,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103509234813622,0.0993376838011991,0.107680785826046,0.059825269159797,0.0549344948308637,0.0647160434887303,0.14795727695408,0.141596372173111,0.154318181735049,NA,NA,NA
"2020/08/27","ESMRO","Rivas Barrio Oeste",39940,29,707,61,1,NA,3446.02545968883,2619.40108466089,4272.64983471676,0.0862800565770863,0.0655834022198521,0.10697671093432,56.8945868945869,0,168.326475785972,0.00142450142450142,0,0.00421448362007942,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103509234815375,0.0993376838032222,0.107680785827528,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276963566,0.141596372187653,0.154318181739479,NA,NA,NA
"2020/08/28","ESMRO","Rivas Barrio Oeste",39940,26,657,57,1,NA,3465.11415525114,2605.46517914413,4324.76313135815,0.0867579908675799,0.0652344812004039,0.108281500534756,61.2576687116564,0,181.228385114195,0.00153374233128834,0,0.00453751590170745,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103509234817128,0.099337683805241,0.107680785829015,0.059825269159797,0.0549344948308637,0.0647160434887303,0.147957276973052,0.141596372202116,0.154318181743989,NA,NA,NA
