ISO2,ISO_3,country,region,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
MD,MDA,Moldova,Anenii Noi,2020-06-07,2020-05-13,6,26,103,1065693.78418862,0,0,1,1,4218.05438096187,1,4218.05438096187,84,4579.13840595397,0,0,,,,0.0168421052631579,0.0101609666365411,0.0235232438897747,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00416743717539594,0.0041338950785132,0.00420097927227868,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00416743717539594,0.0041338950785132,0.00420097927227868,0.0179961321007176,0.0169627264060569,0.0190295377953782,,,
MD,MDA,Moldova,Anenii Noi,2020-06-08,2020-05-14,4,26,103,1030157.86354538,0,0,1,1,4218.05438096187,1,4218.05438096187,84,4579.13840595397,0,0,,,,0.0161290322580645,0.00959078174931491,0.0226672827668141,0.00981767180925666,0.00470026233375261,0.0149350812847607,0.00416747927738652,0.00413393684235013,0.00420102171242291,0.00981767180925666,0.00470026233375261,0.0149350812847607,0.00416747927738652,0.00413393684235013,0.00420102171242291,0.0180590556395313,0.0170238780350072,0.0190942332440554,,,
MD,MDA,Moldova,Anenii Noi,2020-06-09,2020-05-15,2,26,100,994595.440409138,0,0,1,1,4218.05438096187,1,4218.05438096187,84,4444.45786460239,0,0,,,,0.0154277699859748,0.00903095636712316,0.0218245836048263,0.00981767180925666,0.00470026233375261,0.0149350812847607,0.00416754905519431,0.0041340060597184,0.00420109205067021,0.00981767180925666,0.00470026233375261,0.0149350812847607,0.00416754905519431,0.0041340060597184,0.00420109205067021,0.0181347862307678,0.0170971139181696,0.019172458543366,,,
MD,MDA,Moldova,Anenii Noi,2020-06-10,2020-05-15,1,27,101,998248.294299844,0,0,1,1,4218.05438096187,1,4218.05438096187,84,4489.35137838625,0,0,,,,0.0147368421052632,0.00848052150408368,0.0209931627064426,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00416912124890961,0.00413556562594107,0.00420267687187815,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00416912124890961,0.00413556562594107,0.00420267687187815,0.0182235118524393,0.017182615321353,0.0192644083835255,,,
MD,MDA,Moldova,Anenii Noi,2020-06-11,2020-05-16,2,27,100,985162.723209207,0,0,1,1,4218.05438096187,1,4218.05438096187,84,4444.45786460239,0,0,,,,0.0140548137737175,0.00793857299155178,0.0201710545558832,0.00983836964160225,0.00471022512829596,0.0149665141549085,0.00418166539651991,0.00414800902260459,0.00421532177043523,0.00983836964160225,0.00471022512829596,0.0149665141549085,0.00418166539651991,0.00414800902260459,0.00421532177043523,0.0183254765804659,0.0172806165061384,0.0193703366547933,,,
MD,MDA,Moldova,Anenii Noi,2020-06-12,2020-05-16,5,28,105,1030560.75384906,0,0,1,1,4218.05438096187,1,4218.05438096187,84,4668.9254335217,0,0,,,,0.0133146461107218,0.00736775126569532,0.0192615409557483,0.00981079187105816,0.00469695076114913,0.0149246329809672,0.00416313754462128,0.0041296299814745,0.00419664510776807,0.00981079187105816,0.00469695076114913,0.0149246329809672,0.00416313754462128,0.0041296299814745,0.00419664510776807,0.0183496261213143,0.0173052011693621,0.0193940510732664,,,
MD,MDA,Moldova,Anenii Noi,2020-06-13,2020-05-17,5,28,104,1069234.12854094,0,0,1,1,4218.05438096187,1,4218.05438096187,84,4624.03191973783,0,0,,,,0.0125962211336599,0.00681393595141061,0.0183785063159092,0.00979706088173548,0.00469034159504954,0.0149037801684214,0.00413556201780719,0.0041022759390855,0.00416884809652889,0.00979706088173548,0.00469034159504954,0.0149037801684214,0.00413556201780719,0.0041022759390855,0.00416884809652889,0.0183866582617507,0.0173419387638152,0.0194313777596862,,,
MD,MDA,Moldova,Anenii Noi,2020-06-14,2020-05-19,9,27,100,987545.40482856,0,0,1,1,4218.05438096187,1,4218.05438096187,89,4444.45786460239,0,0,,,,0.0119298245614035,0.0062927785122546,0.0175668706105524,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00413489835415084,0.00410161760599835,0.00416817910230333,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00413489835415084,0.00410161760599835,0.00416817910230333,0.0185808616832301,0.0175292558864496,0.0196324674800106,,,
MD,MDA,Moldova,Anenii Noi,2020-06-15,2020-05-22,6,25,100,1018018.61011204,0,0,1,1,4218.05438096187,1,4218.05438096187,89,4444.45786460239,0,0,,,,0.0112280701754386,0.00575739054916113,0.0166987498017161,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00411390793725749,0.00408079578669062,0.00414702008782436,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00411390793725749,0.00408079578669062,0.00414702008782436,0.0187229413392616,0.017667399029747,0.0197784836487762,,,
MD,MDA,Moldova,Anenii Noi,2020-06-16,2020-05-22,3,26,103,1049821.99608631,0,0,1,1,4218.05438096187,1,4218.05438096187,89,4579.13840595397,0,0,,,,0.0105189340813464,0.00522378808144314,0.0158140800812497,0.00981767180925666,0.00470026233375261,0.0149350812847607,0.00409832550168842,0.0040653385134477,0.00413131248992914,0.00981767180925666,0.00470026233375261,0.0149350812847607,0.00409832550168842,0.0040653385134477,0.00413131248992914,0.0187885587063728,0.0177315781990447,0.0198455392137009,,,
MD,MDA,Moldova,Anenii Noi,2020-06-17,2020-05-23,5,26,103,1052743.84070565,0,0,1,1,4218.05438096187,1,4218.05438096187,90,4579.13840595397,0,0,,,,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.0040920235633562,0.00405908719454212,0.00412495993217029,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.0040920235633562,0.00405908719454212,0.00412495993217029,0.018896594252189,0.0178362620637384,0.0199569264406396,,,
MD,MDA,Moldova,Anenii Noi,2020-06-18,2020-05-24,4,26,103,997040.105383919,0,0,1,1,4218.05438096187,1,4218.05438096187,90,4579.13840595397,0,0,,,,0.00980392156862745,0.00469364385152869,0.0149141992857262,0.00980392156862745,0.00469364385152869,0.0149141992857262,0.00410400926784146,0.0040709766258301,0.00413704190985281,0.00980392156862745,0.00469364385152869,0.0149141992857262,0.00410400926784146,0.0040709766258301,0.00413704190985281,0.018951021277425,0.0178903196343932,0.0200117229204568,,,
MD,MDA,Moldova,Anenii Noi,2020-06-19,2020-05-25,3,26,100,976206.643762312,0,0,1,0,0,0,0,10,4444.45786460239,0,0,,,,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00912280701754386,0.00418635614803807,0.0140592578870496,0.00383620437937458,0.00380415737488068,0.00386825138386849,0.00912280701754386,0.00418635614803807,0.0140592578870496,0.00383620437937458,0.00380415737488068,0.00386825138386849,0.0178231035177288,0.0167927664922186,0.018853440543239,,,
MD,MDA,Moldova,Anenii Noi,2020-06-20,2020-05-27,5,25,101,961547.661997824,0,0,1,0,0,0,0,10,4444.45786460239,1,1,,,,0.00981767180925666,0.00470026233375261,0.0149350812847607,0.00841514726507714,0.00367399251838835,0.0131563020117659,0.00356039654821073,0.00352943481656592,0.00359135827985554,0.00841514726507714,0.00367399251838835,0.0131563020117659,0.00356039654821073,0.00352943481656592,0.00359135827985554,0.0166548930125809,0.0156583026363901,0.0176514833887718,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-06-21,2020-05-28,3,25,102,990942.765599936,0,0,1,0,0,0,0,10,4444.45786460239,1,1,,,,0.00982456140350877,0.00470357857920865,0.0149455442278089,0.00771929824561404,0.00317520910974695,0.0122633873814811,0.00328094812001771,0.00325114364996181,0.0033107525900736,0.00771929824561404,0.00317520910974695,0.0122633873814811,0.00328094812001771,0.00325114364996181,0.0033107525900736,0.0155196797002756,0.0145560728898635,0.0164832865106877,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-06-22,2020-05-28,4,26,106,1033072.99082105,0,0,1,0,0,0,0,10,4624.03191973783,1,1,,,,0.00980392156862745,0.00469364385152869,0.0149141992857262,0.00700280112044818,0.00267772360653704,0.0113278786343593,0.00298206540064966,0.00295364955056241,0.00301048125073691,0.00700280112044818,0.00267772360653704,0.0113278786343593,0.00298206540064966,0.00295364955056241,0.00301048125073691,0.01433879630605,0.013412348463783,0.015265244148317,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-06-23,2020-05-29,5,26,103,1002036.79563917,0,0,1,0,0,0,0,10,4489.35137838625,1,1,,,,0.00978336827393431,0.00468375100228639,0.0148829855455822,0.00628930817610063,0.00219331057799887,0.0103853057742024,0.00268244766150882,0.00265550014558246,0.00270939517743518,0.00628930817610063,0.00219331057799887,0.0103853057742024,0.00268244766150882,0.00265550014558246,0.00270939517743518,0.0131595879237311,0.0122718365696646,0.0140473392777975,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-06-24,2020-06-01,6,24,100,1041650.68235909,0,0,1,0,0,0,0,10,4399.56435081852,1,1,,,,0.00979020979020979,0.00468704398189761,0.014893375598522,0.00559440559440559,0.00172861053655274,0.00946020065225845,0.00237710772772678,0.00235177516788303,0.00240244028757052,0.00559440559440559,0.00172861053655274,0.00946020065225845,0.00237710772772678,0.00235177516788303,0.00240244028757052,0.0120075809301827,0.0111584795796995,0.0128566822806658,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-06-25,2020-06-01,3,25,103,1093129.47609215,0,0,2,0,0,0,0,10,4534.24489217011,1,1,,,,0.0104675505931612,0.0051981338095858,0.0157369673767366,0.00488485694347523,0.00127501997552059,0.00849469391142987,0.00206426913849414,0.00204074787809826,0.00208779039889002,0.00488485694347523,0.00127501997552059,0.00849469391142987,0.00206426913849414,0.00204074787809826,0.00208779039889002,0.0108215098772579,0.0100155229506705,0.0116274968038452,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-06-27,2020-06-03,7,24,100,1070600.00152688,0,0,3,0,0,0,0,7,4399.56435081852,1,1,,,,0.0119047619047619,0.00627948704740796,0.0175300367621158,0.00420168067226891,0.000846768129793191,0.00755659321474462,0.00176443445042669,0.00174271552036515,0.00178615338048823,0.00420168067226891,0.000846768129793191,0.00755659321474462,0.00176443445042669,0.00174271552036515,0.00178615338048823,0.00964612471933746,0.00888308986410063,0.0104091595745743,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-06-28,2020-06-04,3,24,101,1079884.6269296,0,0,3,0,0,0,0,7,4444.45786460239,1,1,,,,0.0133333333333333,0.00737814836382424,0.0192885183028424,0.00350877192982456,0.000438654629998298,0.00657888922965083,0.00146927106912422,0.00144945627127789,0.00148908586697054,0.00350877192982456,0.000438654629998298,0.00657888922965083,0.00146927106912422,0.00144945627127789,0.00148908586697054,0.00844856377497573,0.00773301154223135,0.00916411600772011,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-06-29,2020-06-04,4,25,105,1120114.41091727,0,0,3,0,0,0,0,7,4624.03191973783,1,1,,,,0.0146853146853147,0.00845070630820951,0.0209199230624199,0.0027972027972028,5.98309698525566e-05,0.00553457462455304,0.00116466059924936,0.00114709720940209,0.00118222398909663,0.0027972027972028,5.98309698525566e-05,0.00553457462455304,0.00116466059924936,0.00114709720940209,0.00118222398909663,0.00712353618253704,0.00646698564234497,0.00778008672272911,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-06-30,2020-06-07,10,23,105,1160988.52416402,0,0,3,0,0,0,0,8,4624.03191973783,1,1,,,,0.0160278745644599,0.00953029650310303,0.0225254526258168,0.00209059233449477,0,0.00445380266129926,0.000864959192235955,0.000849895234447548,0.000880023150024363,0.00209059233449477,0,0.00445380266129926,0.000864959192235955,0.000849895234447548,0.000880023150024363,0.00582185742069463,0.0052287711751644,0.00641494366622486,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-02,2020-06-11,4,21,101,1182078.89543558,0,0,1,0,0,0,0,28,3445.81008723307,1,1,,,,0.0160502442428472,0.00954367164620214,0.0225568168394922,0.00139567341242149,0,0.00332859225694777,0.000571473199880369,0.000559281935628895,0.000583664464131842,0.00139567341242149,0,0.00332859225694777,0.000571473199880369,0.000559281935628895,0.000583664464131842,0.00494549173338602,0.00439365345847963,0.00549733000829241,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-03,2020-06-12,2,21,101,1195982.23934716,0,0,1,0,0,0,0,28,3445.81008723307,1,1,,,,0.0160726764500349,0.00955708438401988,0.02258826851605,0.000698812019566737,0,0.00206797976356562,0.000282990696174093,0.000274451780947509,0.000291529611400677,0.000698812019566737,0,0.00206797976356562,0.000282990696174093,0.000274451780947509,0.000291529611400677,0.00402012287962807,0.00351774598297462,0.00452249977628152,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-04,2020-06-12,3,22,104,1241503.15452077,0,0,1,0,0,0,0,28,3551.2940694953,1,1,,,,0.0160614525139665,0.00955037330587157,0.0225725317220614,0,0,0,2.4013475337907e-19,0,2.46759254172672e-13,0,0,0,2.4013475337907e-19,0,2.46759254172672e-13,0.00305429808799792,0.00261245331759575,0.00349614285840008,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-05,2020-06-13,4,22,103,1249826.1298041,0,0,2,0,0,0,0,77,3516.13274207456,1,1,,,,0.0167247386759582,0.0100897625098525,0.0233597148420638,0,0,0,2.35874621033873e-19,0,2.42381599271059e-13,0,0,0,2.35874621033873e-19,0,2.42381599271059e-13,0.00423820464294742,0.00371395548763572,0.00476245379825913,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-06,2020-06-14,7,22,105,1252897.70662435,0,0,2,0,0,0,0,89,3586.45539691605,1,1,,,,0.0173731758165393,0.0106224322815323,0.0241239193515463,0,0,0,2.31501515302847e-19,0,2.3788785443229e-13,0,0,0,2.31501515302847e-19,0,2.3788785443229e-13,0.00565980230509122,0.0050499580989521,0.00626964651123033,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-07,2020-06-15,4,22,100,1237885.0752652,0,0,2,0,0,0,0,84,3410.64875981232,1,1,,,,0.0180932498260264,0.0112017599945146,0.0249847396575383,0,0,0,2.27919960993677e-19,0,2.34207497225873e-13,0,0,0,2.27919960993677e-19,0,2.34207497225873e-13,0.0070583582931914,0.0063716676493205,0.0077450489370623,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-08,2020-06-15,4,23,104,1277040.50490341,0,0,2,0,0,0,0,84,3551.2940694953,1,1,,,,0.018815331010453,0.0117853613795018,0.0258453006414041,0,0,0,2.24488739455171e-19,0,2.3068161995976e-13,0,0,0,2.24488739455171e-19,0,2.3068161995976e-13,0.00851440700045423,0.00775357895741148,0.00927523504349699,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-09,2020-06-16,3,23,101,1242834.10509207,0,0,2,0,0,0,0,84,3410.64875981232,1,1,,,,0.0195394277739009,0.01237311130082,0.0267057442469818,0,0,0,2.21201926936365e-19,0,2.27304135466853e-13,0,0,0,2.21201926936365e-19,0,2.27304135466853e-13,0.0100283945035873,0.00919526009567906,0.0108615289114956,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-10,2020-06-17,4,23,102,1259476.5065769,0,0,2,0,0,0,0,84,3445.81008723307,1,1,,,,0.0202090592334495,0.0129285476243902,0.0274895708425087,0,0,0,2.18310496656363e-19,0,2.2433294046344e-13,0,0,0,2.18310496656363e-19,0,2.2433294046344e-13,0.0115761674296517,0.0106738808744988,0.0124784539848045,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-11,2020-06-17,2,24,104,1293944.37024087,0,0,3,0,0,0,0,90,3516.13274207456,1,1,,,,0.020891364902507,0.0134941247415448,0.0282886050634692,0,0,0,2.15711039018971e-19,0,2.21661772634418e-13,0,0,0,2.15711039018971e-19,0,2.21661772634418e-13,0.0133088870520218,0.0123330307296463,0.0142847433743972,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-12,2020-06-18,2,24,101,1293036.44974143,0,0,3,0,0,0,0,89,3410.64875981232,1,1,,,,0.0208768267223382,0.0134846793779712,0.0282689740667052,0,0,0,2.1290302041708e-19,0,2.1877629035351e-13,0,0,0,2.1290302041708e-19,0,2.1877629035351e-13,0.0151395044939021,0.0140898176723995,0.0161891913154047,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-13,2020-06-18,1,25,102,1306999.49090282,0,0,3,0,0,0,0,89,3445.81008723307,1,1,,,,0.0208623087621697,0.0134752472278854,0.028249370296454,0,0,0,2.10110381869306e-19,0,2.15906612410081e-13,0,0,0,2.10110381869306e-19,0,2.15906612410081e-13,0.0170443759586905,0.0159208418437044,0.0181679100736766,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-14,2020-06-20,5,24,100,1344878.55128984,0,0,4,0,0,0,0,89,3375.48743239157,1,1,,,,0.0216329378925331,0.0141005329588901,0.0291653428261762,0,0,0,2.07417852161775e-19,0,2.1313980496918e-13,0,0,0,2.07417852161775e-19,0,2.1313980496918e-13,0.0191209528947866,0.0179173725331616,0.0203245332564116,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-15,2020-06-21,5,24,100,1405154.57945607,0,0,4,0,0,0,0,89,3410.64875981232,0,0,,,,0.0224089635854342,0.0147322828676272,0.0300856443032411,0,0,0,2.04570027423793e-19,0,2.10213418436325e-13,0,0,0,2.04570027423793e-19,0,2.10213418436325e-13,0.0212684259046288,0.0199846908798681,0.0225521609293896,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-16,2020-06-21,2,25,102,1441723.46296129,0,0,5,1,10313.3745805198,0,0,89,3480.97141465381,0,0,,,,0.0251924422673198,0.0170673826472451,0.0333175018873945,0.000699790062981106,0,0.00207087339598472,0.000571593990115769,0.000560565623534534,0.000582622356697005,0,0,0,2.01626228744748e-19,0,2.07188410367923e-13,0.0225092601761642,0.0211899237385439,0.0238285966137846,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-17,2020-06-22,2,25,101,1478445.28631189,0,0,5,1,10313.3745805198,0,0,89,3480.97141465381,0,0,,,,0.0279916025192442,0.0194393430934881,0.0365438619450003,0.00139958012596221,0,0.00333790572854398,0.00112556740788252,0.00111021559547035,0.00114091922029468,0,0,0,1.98518455034306e-19,0,2.03994903754927e-13,0.0237482987396366,0.0223944860145047,0.0251021114647686,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-18,2020-06-22,2,26,103,1505773.51304906,0,0,5,1,10313.3745805198,0,0,89,3551.2940694953,0,0,,,,0.030812324929972,0.0218493916579635,0.0397752582019804,0.00210084033613445,0,0.00447562283331221,0.00166434986512258,0.00164582009707363,0.00168287963317154,0,0,0,1.95696358148978e-19,0,2.01094954818643e-13,0.0250036247562032,0.0236153851672432,0.0263918643451632,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-19,2020-06-23,5,26,104,1517667.27776233,0,0,5,1,10313.3745805198,0,0,89,3586.45539691605,0,0,,,,0.032890132960112,0.0236430937680101,0.0421371721522138,0.00279916025192442,5.98755275079579e-05,0.00553844497634089,0.00218761428436078,0.00216652737674627,0.0022087011919753,0,0,0,1.92916836833113e-19,0,1.9823875596692e-13,0.025214084867528,0.0238211729870077,0.0266069967480483,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-20,2020-06-24,2,26,101,1484697.44690206,0,0,6,2,24560.3344523239,1,14246.9598718041,89,3480.97141465381,0,0,,,,0.0357894736842105,0.0261444288911586,0.0454345184772624,0.00421052631578947,0.000848565731731918,0.00757248689984703,0.00344763548378493,0.00342134122679702,0.00347392974077285,0.000701754385964912,0,0.00207668502258678,0.000746322198837133,0.000734071771806764,0.000758572625867502,0.0252688584045321,0.0238729598670194,0.0266647569420448,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-21,2020-06-24,3,27,104,1534434.27117572,0,0,6,2,24560.3344523239,1,14246.9598718041,90,3586.45539691605,0,0,,,,0.0384884534639608,0.0285143364502043,0.0484625704777174,0.00559832050384885,0.00172982781605214,0.00946681319164555,0.00466180098689202,0.0046314784870726,0.00469212348671144,0.00139958012596221,0,0.00333790572854398,0.00146981142130946,0.00145275789442641,0.00148686494819252,0.0253008192485222,0.023906582783185,0.0266950557138593,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-22,2020-06-25,3,27,101,1491956.21047034,0,0,8,2,24560.3344523239,1,14246.9598718041,91,3480.97141465381,1,1,,,,0.0427769985974755,0.0322743207130839,0.0532796764818671,0.00701262272089762,0.002681500599047,0.0113437448427482,0.00586369958067972,0.00582989951375707,0.00589749964760237,0.00210378681626928,0,0.00448189649327634,0.00218054347665437,0.00215989361733071,0.00220119333597803,0.02548122676099,0.0240811472952521,0.0268813062267279,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-23,2020-06-27,4,27,102,1499832.84616685,0,0,8,2,24560.3344523239,1,14246.9598718041,96,3516.13274207456,1,1,,,,0.0469516468114926,0.0359762814399223,0.057927012183063,0.00840925017519271,0.00367140380329063,0.0131470965470948,0.00702460941643981,0.00698787607381289,0.00706134275906672,0.0028030833917309,5.99648414950859e-05,0.00554620194196672,0.00286976439405575,0.00284623670995437,0.00289329207815713,0.0256721715074233,0.0242685142175031,0.0270758287973435,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-24,2020-06-27,3,28,105,1537009.80855484,0,0,9,2,24560.3344523239,1,14246.9598718041,96,3621.61672433679,1,1,,,,0.0517482517482518,0.0402669867903421,0.0632295167061614,0.00979020979020979,0.00468704398189761,0.014893375598522,0.0081475371438996,0.00810827237761713,0.00818680191018208,0.0034965034965035,0.000437102039612165,0.00655590495339483,0.00353776215434642,0.0035118286597636,0.00356369564892924,0.0258251335663664,0.024419941818402,0.0272303253143307,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-25,2020-06-28,2,28,100,1477151.61978007,0,0,9,2,24560.3344523239,1,14246.9598718041,95,3445.81008723307,1,1,,,,0.0561009817671809,0.0441573521739956,0.0680446113603663,0.0112201963534362,0.00575333134155134,0.016687061365321,0.00928282520561949,0.00924112728345101,0.00932452312778797,0.00420757363253857,0.000847965683708667,0.00756718158136847,0.00420703604964526,0.00417889293723153,0.004235179162059,0.0259645954023089,0.0245547022181916,0.0273744885864263,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-26,2020-06-29,4,28,101,1488913.91128569,0,0,9,2,24560.3344523239,1,14246.9598718041,95,3480.97141465381,1,1,,,,0.0603085553997195,0.0479527679840741,0.0726643428153649,0.0126227208976157,0.00682834877575248,0.0184170930194789,0.0103914013310693,0.0103475194790651,0.0104352831830735,0.00490883590462833,0.00128132254564148,0.00853634926361518,0.00486134426357233,0.00483124636695221,0.00489144216019244,0.0260498776084787,0.0246387475461247,0.0274610076708328,1,1,1
MD,MDA,Moldova,Anenii Noi,2020-07-27,2020-06-30,3,28,100,1513930.40371733,0,0,9,2,24560.3344523239,1,14246.9598718041,95,3410.64875981232,1,1,,,,0.0646067415730337,0.0518385575563496,0.0773749255897178,0.0140449438202247,0.00793296755876586,0.0201569200816836,0.0114728846919668,0.0114270317317476,0.0115187376521859,0.00561797752808989,0.00173594001970201,0.00950001503647776,0.0055003401497015,0.00546849569150067,0.00553218460790233,0.0261912808431311,0.024775920271947,0.0276066414143152,1,1,1
