"date","country","region","population","p_cases_infected","p_cases_recent","p_cases_active"
2020-03-25,"US","USHI",1415872,0,0,0
2020-03-25,"US","USIA",3155070,0,0,0
2020-03-25,"US","USID",1787065,0,0,0
2020-03-25,"US","USIL",12671821,0.1,NA,NA
2020-03-25,"US","USIN",6732219,0,0,0
2020-03-25,"US","USKS",2913314,0,0,0
2020-03-25,"US","USKY",4467673,0,0,0
2020-03-25,"US","USLA",4648794,0.01,NA,NA
2020-03-25,"US","USMA",6949503,0.0313725490196078,NA,NA
2020-03-25,"US","USMD",6045680,0.166666666666667,NA,NA
2020-03-25,"US","USME",1344212,0,0,0
2020-03-25,"US","USMI",9986857,0.0444444444444444,NA,NA
2020-03-25,"US","USMN",5639632,0,0,0
2020-03-25,"US","USMO",6137428,0,0,0
2020-03-25,"US","USMS",2976149,0,0,0
2020-03-25,"US","USMT",1068778,0,0,0
2020-03-25,"US","USNC",10488084,0,0,0
2020-03-25,"US","USND",762062,0,0,0
2020-03-25,"US","USNE",1934408,0,0,0
2020-03-25,"US","USNH",1359711,0,0,0
2020-03-25,"US","USNJ",8882190,0.03,NA,NA
2020-03-25,"US","USNM",2096829,0,0,0
2020-03-25,"US","USNV",3080156,0,0,0
2020-03-25,"US","USNY",19453561,0.075,NA,NA
2020-03-25,"US","USOH",11689100,0,0,0
2020-03-25,"US","USOK",3956971,0,0,0
2020-03-25,"US","USOR",4217737,0.133333333333333,NA,NA
2020-03-25,"US","USPA",12801989,0.0666666666666667,NA,NA
2020-03-25,"US","USRI",1059361,0,0,0
2020-03-25,"US","USSC",5148714,0,0,0
2020-03-25,"US","USSD",884659,0,0,0
2020-03-25,"US","USTN",6833174,0,0,0
2020-03-25,"US","USTX",28995881,0,0,0
2020-03-25,"US","USUT",3205958,0.0833333333333333,NA,NA
2020-03-25,"US","USVA",8535519,0.0882352941176471,NA,NA
2020-03-25,"US","USVT",623989,0,0,0
2020-03-25,"US","USWA",7614893,0,0,0
2020-03-25,"US","USWI",5822434,0,0,0
2020-03-25,"US","USWV",1792147,0,0,0
2020-03-25,"US","USWY",578759,0,0,0
2020-03-26,"US","USAK",731545,0,0,0
2020-03-26,"US","USAL",4903185,0,0,0
2020-03-26,"US","USAR",3017825,0,0,0
2020-03-26,"US","USAZ",7278717,0,0,0
2020-03-26,"US","USCA",39512223,0.121359223300971,NA,NA
2020-03-26,"US","USCO",5758736,0.0333333333333333,NA,NA
2020-03-26,"US","USCT",3565287,0,0,0
2020-03-26,"US","USDC",705749,0,0,0
2020-03-26,"US","USDE",973764,0,0,0
2020-03-26,"US","USFL",21477737,0,0,0
2020-03-26,"US","USGA",10617423,0,0,0
2020-03-26,"US","USHI",1415872,0,0,0
2020-03-26,"US","USIA",3155070,0,0,0
2020-03-26,"US","USID",1787065,0,0,0
2020-03-26,"US","USIL",12671821,0.1,NA,NA
2020-03-26,"US","USIN",6732219,0,0,0
2020-03-26,"US","USKS",2913314,0,0,0
2020-03-26,"US","USKY",4467673,0,0,0
2020-03-26,"US","USLA",4648794,0.01,NA,NA
2020-03-26,"US","USMA",6949503,0.0313725490196078,NA,NA
2020-03-26,"US","USMD",6045680,0.166666666666667,NA,NA
2020-03-26,"US","USME",1344212,0,0,0
2020-03-26,"US","USMI",9986857,0.0444444444444444,NA,NA
2020-03-26,"US","USMN",5639632,0,0,0
2020-03-26,"US","USMO",6137428,0,0,0
2020-03-26,"US","USMS",2976149,0,0,0
2020-03-26,"US","USMT",1068778,0,0,0
2020-03-26,"US","USNC",10488084,0,0,0
2020-03-26,"US","USND",762062,0,0,0
2020-03-26,"US","USNE",1934408,0,0,0
2020-03-26,"US","USNH",1359711,0,0,0
2020-03-26,"US","USNJ",8882190,0.03,NA,NA
2020-03-26,"US","USNM",2096829,0,0,0
2020-03-26,"US","USNV",3080156,0,0,0
2020-03-26,"US","USNY",19453561,0.075,NA,NA
2020-03-26,"US","USOH",11689100,0,0,0
2020-03-26,"US","USOK",3956971,0,0,0
2020-03-26,"US","USOR",4217737,0.133333333333333,NA,NA
2020-03-26,"US","USPA",12801989,0.0666666666666667,NA,NA
2020-03-26,"US","USRI",1059361,0,0,0
2020-03-26,"US","USSC",5148714,0,0,0
2020-03-26,"US","USSD",884659,0,0,0
2020-03-26,"US","USTN",6833174,0,0,0
2020-03-26,"US","USTX",28995881,0,0,0
2020-03-26,"US","USUT",3205958,0.0833333333333333,NA,NA
2020-03-26,"US","USVA",8535519,0.0882352941176471,NA,NA
2020-03-26,"US","USVT",623989,0,0,0
2020-03-26,"US","USWA",7614893,0,0,0
2020-03-26,"US","USWI",5822434,0,0,0
2020-03-26,"US","USWV",1792147,0,0,0
2020-03-26,"US","USWY",578759,0,0,0
2020-03-27,"US","USAK",731545,0,0,0
2020-03-27,"US","USAL",4903185,0,0,0
2020-03-27,"US","USAR",3017825,0,0,0
2020-03-27,"US","USAZ",7278717,0,0,0
2020-03-27,"US","USCA",39512223,0.121359223300971,NA,NA
2020-03-27,"US","USCO",5758736,0.0333333333333333,NA,NA
2020-03-27,"US","USCT",3565287,0.01,NA,NA
2020-03-27,"US","USDC",705749,0,0,0
2020-03-27,"US","USDE",973764,0,0,0
2020-03-27,"US","USFL",21477737,0,0,0
2020-03-27,"US","USGA",10617423,0,0,0
2020-03-27,"US","USHI",1415872,0,0,0
2020-03-27,"US","USIA",3155070,0,0,0
2020-03-27,"US","USID",1787065,0,0,0
2020-03-27,"US","USIL",12671821,0.1,NA,NA
2020-03-27,"US","USIN",6732219,0,0,0
2020-03-27,"US","USKS",2913314,0,0,0
2020-03-27,"US","USKY",4467673,0,0,0
2020-03-27,"US","USLA",4648794,0.01,NA,NA
2020-03-27,"US","USMA",6949503,0.0313725490196078,NA,NA
2020-03-27,"US","USMD",6045680,0.166666666666667,NA,NA
2020-03-27,"US","USME",1344212,0,0,0
2020-03-27,"US","USMI",9986857,0.0444444444444444,NA,NA
2020-03-27,"US","USMN",5639632,0,0,0
2020-03-27,"US","USMO",6137428,0,0,0
2020-03-27,"US","USMS",2976149,0,0,0
2020-03-27,"US","USMT",1068778,0,0,0
2020-03-27,"US","USNC",10488084,0,0,0
2020-03-27,"US","USND",762062,0,0,0
2020-03-27,"US","USNE",1934408,0,0,0
2020-03-27,"US","USNH",1359711,0,0,0
2020-03-27,"US","USNJ",8882190,0.03,NA,NA
2020-03-27,"US","USNM",2096829,0,0,0
2020-03-27,"US","USNV",3080156,0,0,0
2020-03-27,"US","USNY",19453561,0.075,NA,NA
2020-03-27,"US","USOH",11689100,0,0,0
2020-03-27,"US","USOK",3956971,0,0,0
2020-03-27,"US","USOR",4217737,0.133333333333333,NA,NA
2020-03-27,"US","USPA",12801989,0.0666666666666667,NA,NA
2020-03-27,"US","USRI",1059361,0,0,0
2020-03-27,"US","USSC",5148714,0,0,0
2020-03-27,"US","USSD",884659,0,0,0
2020-03-27,"US","USTN",6833174,0,0,0
2020-03-27,"US","USTX",28995881,0,0,0
2020-03-27,"US","USUT",3205958,0.0833333333333333,NA,NA
2020-03-27,"US","USVA",8535519,0.0882352941176471,NA,NA
2020-03-27,"US","USVT",623989,0,0,0
2020-03-27,"US","USWA",7614893,0,0,0
2020-03-27,"US","USWI",5822434,0,0,0
2020-03-27,"US","USWV",1792147,0,0,0
2020-03-27,"US","USWY",578759,0,0,0
2020-03-28,"US","USAK",731545,0,0,0
2020-03-28,"US","USAL",4903185,0,0,0
2020-03-28,"US","USAR",3017825,0,0,0
2020-03-28,"US","USAZ",7278717,0,0,0
2020-03-28,"US","USCA",39512223,0.121359223300971,NA,NA
2020-03-28,"US","USCO",5758736,0.0333333333333333,NA,NA
2020-03-28,"US","USCT",3565287,0.01,NA,NA
2020-03-28,"US","USDC",705749,0,0,0
2020-03-28,"US","USDE",973764,0,0,0
2020-03-28,"US","USFL",21477737,0,0,0
2020-03-28,"US","USGA",10617423,0,0,0
2020-03-28,"US","USHI",1415872,0,0,0
2020-03-28,"US","USIA",3155070,0,0,0
2020-03-28,"US","USID",1787065,0,0,0
2020-03-28,"US","USIL",12671821,0.1,NA,NA
2020-03-28,"US","USIN",6732219,0,0,0
2020-03-28,"US","USKS",2913314,0,0,0
2020-03-28,"US","USKY",4467673,0,0,0
2020-03-28,"US","USLA",4648794,0.01,NA,NA
2020-03-28,"US","USMA",6949503,0.0313725490196078,NA,NA
2020-03-28,"US","USMD",6045680,0.166666666666667,NA,NA
2020-03-28,"US","USME",1344212,0,0,0
2020-03-28,"US","USMI",9986857,0.0444444444444444,NA,NA
2020-03-28,"US","USMN",5639632,0,0,0
2020-03-28,"US","USMO",6137428,0,0,0
2020-03-28,"US","USMS",2976149,0,0,0
2020-03-28,"US","USMT",1068778,0,0,0
2020-03-28,"US","USNC",10488084,0,0,0
2020-03-28,"US","USND",762062,0,0,0
2020-03-28,"US","USNE",1934408,0,0,0
2020-03-28,"US","USNH",1359711,0,0,0
2020-03-28,"US","USNJ",8882190,0.03,NA,NA
2020-03-28,"US","USNM",2096829,0,0,0
2020-03-28,"US","USNV",3080156,0,0,0
2020-03-28,"US","USNY",19453561,0.075,NA,NA
2020-03-28,"US","USOH",11689100,0,0,0
2020-03-28,"US","USOK",3956971,0,0,0
2020-03-28,"US","USOR",4217737,0.133333333333333,NA,NA
2020-03-28,"US","USPA",12801989,0.0666666666666667,NA,NA
2020-03-28,"US","USRI",1059361,0,0,0
2020-03-28,"US","USSC",5148714,0,0,0
2020-03-28,"US","USSD",884659,0,0,0
2020-03-28,"US","USTN",6833174,0,0,0
2020-03-28,"US","USTX",28995881,0,0,0
2020-03-28,"US","USUT",3205958,0.0833333333333333,NA,NA
2020-03-28,"US","USVA",8535519,0.0882352941176471,NA,NA
2020-03-28,"US","USVT",623989,0,0,0
2020-03-28,"US","USWA",7614893,0,0,0
2020-03-28,"US","USWI",5822434,0,0,0
2020-03-28,"US","USWV",1792147,0,0,0
2020-03-28,"US","USWY",578759,0,0,0
2020-03-29,"US","USAK",731545,0,0,0
2020-03-29,"US","USAL",4903185,0,0,0
2020-03-29,"US","USAR",3017825,0,0,0
2020-03-29,"US","USAZ",7278717,0,0,0
2020-03-29,"US","USCA",39512223,0.121359223300971,NA,NA
2020-03-29,"US","USCO",5758736,0.0333333333333333,NA,NA
2020-03-29,"US","USCT",3565287,0.01,NA,NA
2020-03-29,"US","USDC",705749,0,0,0
2020-03-29,"US","USDE",973764,0,0,0
2020-03-29,"US","USFL",21477737,0,0,0
2020-03-29,"US","USGA",10617423,0,0,0
2020-03-29,"US","USHI",1415872,0,0,0
2020-03-29,"US","USIA",3155070,0,0,0
2020-03-29,"US","USID",1787065,0,0,0
2020-03-29,"US","USIL",12671821,0.1,NA,NA
2020-03-29,"US","USIN",6732219,0,0,0
2020-03-29,"US","USKS",2913314,0,0,0
2020-03-29,"US","USKY",4467673,0,0,0
2020-03-29,"US","USLA",4648794,0.01,NA,NA
2020-03-29,"US","USMA",6949503,0.0313725490196078,NA,NA
2020-03-29,"US","USMD",6045680,0.166666666666667,NA,NA
2020-03-29,"US","USME",1344212,0,0,0
2020-03-29,"US","USMI",9986857,0.0444444444444444,NA,NA
2020-03-29,"US","USMN",5639632,0,0,0
2020-03-29,"US","USMO",6137428,0,0,0
2020-03-29,"US","USMS",2976149,0,0,0
2020-03-29,"US","USMT",1068778,0,0,0
2020-03-29,"US","USNC",10488084,0,0,0
2020-03-29,"US","USND",762062,0,0,0
2020-03-29,"US","USNE",1934408,0,0,0
2020-03-29,"US","USNH",1359711,0,0,0
2020-03-29,"US","USNJ",8882190,0.03,NA,NA
2020-03-29,"US","USNM",2096829,0,0,0
2020-03-29,"US","USNV",3080156,0,0,0
2020-03-29,"US","USNY",19453561,0.075,NA,NA
2020-03-29,"US","USOH",11689100,0,0,0
2020-03-29,"US","USOK",3956971,0,0,0
2020-03-29,"US","USOR",4217737,0.133333333333333,NA,NA
2020-03-29,"US","USPA",12801989,0.0666666666666667,NA,NA
2020-03-29,"US","USRI",1059361,0,0,0
2020-03-29,"US","USSC",5148714,0,0,0
2020-03-29,"US","USSD",884659,0,0,0
2020-03-29,"US","USTN",6833174,0,0,0
2020-03-29,"US","USTX",28995881,0,0,0
2020-03-29,"US","USUT",3205958,0.0833333333333333,NA,NA
2020-03-29,"US","USVA",8535519,0.0882352941176471,NA,NA
2020-03-29,"US","USVT",623989,0,0,0
2020-03-29,"US","USWA",7614893,0,0,0
2020-03-29,"US","USWI",5822434,0,0,0
2020-03-29,"US","USWV",1792147,0,0,0
2020-03-29,"US","USWY",578759,0,0,0
2020-03-30,"US","USAK",731545,0,0,0
2020-03-30,"US","USAL",4903185,0,0,0
2020-03-30,"US","USAR",3017825,0,0,0
2020-03-30,"US","USAZ",7278717,0,0,0
2020-03-30,"US","USCA",39512223,0.0915032679738562,NA,NA
2020-03-30,"US","USCO",5758736,0.0333333333333333,NA,NA
2020-03-30,"US","USCT",3565287,0.01,NA,NA
2020-03-30,"US","USDC",705749,0,0,0
2020-03-30,"US","USDE",973764,0,0,0
2020-03-30,"US","USFL",21477737,0,0,0
2020-03-30,"US","USGA",10617423,0,0,0
2020-03-30,"US","USHI",1415872,0,0,0
2020-03-30,"US","USIA",3155070,0,0,0
2020-03-30,"US","USID",1787065,0,0,0
2020-03-30,"US","USIL",12671821,0.1,NA,NA
2020-03-30,"US","USIN",6732219,0,0,0
2020-03-30,"US","USKS",2913314,0,0,0
2020-03-30,"US","USKY",4467673,0,0,0
2020-03-30,"US","USLA",4648794,0.01,NA,NA
2020-03-30,"US","USMA",6949503,0.0313725490196078,NA,NA
2020-03-30,"US","USMD",6045680,0.166666666666667,NA,NA
2020-03-30,"US","USME",1344212,0,0,0
2020-03-30,"US","USMI",9986857,0.0444444444444444,NA,NA
2020-03-30,"US","USMN",5639632,0,0,0
2020-03-30,"US","USMO",6137428,0,0,0
2020-03-30,"US","USMS",2976149,0,0,0
2020-03-30,"US","USMT",1068778,0,0,0
2020-03-30,"US","USNC",10488084,0,0,0
2020-03-30,"US","USND",762062,0,0,0
2020-03-30,"US","USNE",1934408,0,0,0
2020-03-30,"US","USNH",1359711,0,0,0
2020-03-30,"US","USNJ",8882190,0.03,NA,NA
2020-03-30,"US","USNM",2096829,0,0,0
2020-03-30,"US","USNV",3080156,0,0,0
2020-03-30,"US","USNY",19453561,0.1,NA,NA
2020-03-30,"US","USOH",11689100,0,0,0
2020-03-30,"US","USOK",3956971,0,0,0
2020-03-30,"US","USOR",4217737,0.133333333333333,NA,NA
2020-03-30,"US","USPA",12801989,0.0666666666666667,NA,NA
2020-03-30,"US","USRI",1059361,0,0,0
2020-03-30,"US","USSC",5148714,0,0,0
2020-03-30,"US","USSD",884659,0,0,0
2020-03-30,"US","USTN",6833174,0,0,0
2020-03-30,"US","USTX",28995881,0,0,0
2020-03-30,"US","USUT",3205958,0.0833333333333333,NA,NA
2020-03-30,"US","USVA",8535519,0.0882352941176471,NA,NA
2020-03-30,"US","USVT",623989,0,0,0
2020-03-30,"US","USWA",7614893,0,0,0
2020-03-30,"US","USWI",5822434,0,0,0
2020-03-30,"US","USWV",1792147,0,0,0
2020-03-30,"US","USWY",578759,0,0,0
2020-03-31,"US","USAK",731545,0,0,0
2020-03-31,"US","USAL",4903185,0,0,0
2020-03-31,"US","USAR",3017825,0,0,0
2020-03-31,"US","USAZ",7278717,0,0,0
2020-03-31,"US","USCA",39512223,0.0915032679738562,NA,NA
2020-03-31,"US","USCO",5758736,0.0333333333333333,NA,NA
2020-03-31,"US","USCT",3565287,0.01,NA,NA
2020-03-31,"US","USDC",705749,0,0,0
2020-03-31,"US","USDE",973764,0,0,0
2020-03-31,"US","USFL",21477737,0,0,0
2020-03-31,"US","USGA",10617423,0,0,0
2020-03-31,"US","USHI",1415872,0,0,0
2020-03-31,"US","USIA",3155070,0,0,0
2020-03-31,"US","USID",1787065,0,0,0
2020-03-31,"US","USIL",12671821,0.1,NA,NA
2020-03-31,"US","USIN",6732219,0,0,0
2020-03-31,"US","USKS",2913314,0,0,0
2020-03-31,"US","USKY",4467673,0,0,0
2020-03-31,"US","USLA",4648794,0.01,NA,NA
2020-03-31,"US","USMA",6949503,0.0339622641509434,NA,NA
2020-03-31,"US","USMD",6045680,0.166666666666667,NA,NA
2020-03-31,"US","USME",1344212,0,0,0
2020-03-31,"US","USMI",9986857,0.0444444444444444,NA,NA
2020-03-31,"US","USMN",5639632,0,0,0
2020-03-31,"US","USMO",6137428,0,0,0
2020-03-31,"US","USMS",2976149,0,0,0
2020-03-31,"US","USMT",1068778,0,0,0
2020-03-31,"US","USNC",10488084,0,0,0
2020-03-31,"US","USND",762062,0,0,0
2020-03-31,"US","USNE",1934408,0,0,0
2020-03-31,"US","USNH",1359711,0,0,0
2020-03-31,"US","USNJ",8882190,0.03,NA,NA
2020-03-31,"US","USNM",2096829,0,0,0
2020-03-31,"US","USNV",3080156,0,0,0
2020-03-31,"US","USNY",19453561,0.1,NA,NA
2020-03-31,"US","USOH",11689100,0,0,0
2020-03-31,"US","USOK",3956971,0,0,0
2020-03-31,"US","USOR",4217737,0.133333333333333,NA,NA
2020-03-31,"US","USPA",12801989,0.0666666666666667,NA,NA
2020-03-31,"US","USRI",1059361,0,0,0
2020-03-31,"US","USSC",5148714,0,0,0
2020-03-31,"US","USSD",884659,0,0,0
2020-03-31,"US","USTN",6833174,0,0,0
2020-03-31,"US","USTX",28995881,0,0,0
2020-03-31,"US","USUT",3205958,0.0833333333333333,NA,NA
2020-03-31,"US","USVA",8535519,0.0882352941176471,NA,NA
2020-03-31,"US","USVT",623989,0,0,0
2020-03-31,"US","USWA",7614893,0,0,0
2020-03-31,"US","USWI",5822434,0,0,0
2020-03-31,"US","USWV",1792147,0,0,0
2020-03-31,"US","USWY",578759,0,0,0
2020-04-01,"US","USAK",731545,0,0,0
2020-04-01,"US","USAL",4903185,0,0,0
2020-04-01,"US","USAR",3017825,0,0,0
2020-04-01,"US","USAZ",7278717,0,0,0
2020-04-01,"US","USCA",39512223,0.0915032679738562,NA,NA
2020-04-01,"US","USCO",5758736,0.0333333333333333,NA,NA
2020-04-01,"US","USCT",3565287,0.01,NA,NA
2020-04-01,"US","USDC",705749,0,0,0
2020-04-01,"US","USDE",973764,0,0,0
2020-04-01,"US","USFL",21477737,0,0,0
2020-04-01,"US","USGA",10617423,0,0,0
2020-04-01,"US","USHI",1415872,0,0,0
2020-04-01,"US","USIA",3155070,0,0,0
2020-04-01,"US","USID",1787065,0,0,0
2020-04-01,"US","USIL",12671821,0.1,NA,NA
2020-04-01,"US","USIN",6732219,0,0,0
2020-04-01,"US","USKS",2913314,0,0,0
2020-04-01,"US","USKY",4467673,0,0,0
2020-04-01,"US","USLA",4648794,0.025,NA,NA
2020-04-01,"US","USMA",6949503,0.0436781609195402,NA,NA
2020-04-01,"US","USMD",6045680,0.166666666666667,NA,NA
2020-04-01,"US","USME",1344212,0,0,0
2020-04-01,"US","USMI",9986857,0.0444444444444444,NA,NA
2020-04-01,"US","USMN",5639632,0,0,0
2020-04-01,"US","USMO",6137428,0,0,0
2020-04-01,"US","USMS",2976149,0,0,0
2020-04-01,"US","USMT",1068778,0,0,0
2020-04-01,"US","USNC",10488084,0,0,0
2020-04-01,"US","USND",762062,0,0,0
2020-04-01,"US","USNE",1934408,0,0,0
2020-04-01,"US","USNH",1359711,0,0,0
2020-04-01,"US","USNJ",8882190,0.03,NA,NA
2020-04-01,"US","USNM",2096829,0,0,0
2020-04-01,"US","USNV",3080156,0,0,0
2020-04-01,"US","USNY",19453561,0.1,NA,NA
