ISO2,ISO_3,country,date,first_date,day_count,days_aggregated,count,weight,infected,not_infected,pos_RF,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,reach,positive_recent,test_recent,p_infected,p_infected_low,p_infected_high,p_rf,p_rf_low,p_rf_high,p_cli,p_cli_low,p_cli_high,p_cli_weight,p_cli_weight_low,p_cli_weight_high,p_cliWHO,p_cliWHO_low,p_cliWHO_high,p_cliWHO_weight,p_cliWHO_weight_low,p_cliWHO_weight_high,p_cli_local,p_cli_local_low,p_cli_local_high,TPR,TPR_low,TPR_high
UG,UGA,Uganda,2020-06-02,2020-05-24,8,10,101,2189775.85234642,0,0,0,2,34746.0877205598,2,34746.0877205598,23,2926.77605321508,0,0,,,,0,0,0,0.0308008213552361,0.0219412920161469,0.0396603506943254,0.0119229988364328,0.0118855015022388,0.0119604961706267,0.0239561943874059,0.0161152828868773,0.0317971058879345,0.00598591236767001,0.00595926381084826,0.00601256092449175,0.0307633027059878,0.0291288454154151,0.0323977599965606,,,
UG,UGA,Uganda,2020-06-03,2020-05-25,8,10,103,2380787.84114908,0,0,0,2,34746.0877205598,2,34746.0877205598,23,2987.12195121951,0,0,,,,0,0,0,0.0308008213552361,0.0219412920161469,0.0396603506943254,0.0126555228600232,0.0126169157761606,0.0126941299438859,0.0239561943874059,0.0161152828868773,0.0317971058879345,0.00672170674731365,0.00669348604256955,0.00674992745205774,0.0278441740980865,0.026286307910635,0.0294020402855379,,,
UG,UGA,Uganda,2020-06-04,2020-05-25,3,11,106,2538873.68601092,0,0,0,2,34746.0877205598,2,34746.0877205598,24,3077.64079822616,0,0,,,,0,0,0,0.0301163586584531,0.0213527287169705,0.0388799885999358,0.013250620095728,0.0132112189144369,0.013290021277019,0.0232717316906229,0.0155409357097693,0.0310025276714764,0.00734420045005295,0.00731477932247012,0.00737362157763578,0.0248508629214917,0.0233763306863902,0.0263253951565932,,,
UG,UGA,Uganda,2020-06-05,2020-05-26,7,11,102,2548799.80938136,0,0,0,2,34746.0877205598,2,34746.0877205598,24,2926.77605321508,0,0,,,,0,0,0,0.0287868403015764,0.0202070885214695,0.0373665920816833,0.0132211059212615,0.0131818848725647,0.0132603269699583,0.0226182316655243,0.0149889809713275,0.0302474823597212,0.00794222147178614,0.00791174147874914,0.00797270146482314,0.0213291831828685,0.0199582384792384,0.0227001278864987,,,
UG,UGA,Uganda,2020-06-06,2020-05-26,5,12,107,2612960.25808359,0,0,0,2,34746.0877205598,2,34746.0877205598,124,3077.64079822616,0,0,,,,0,0,0,0.0273224043715847,0.0189717315915008,0.0356730771516686,0.013205627377692,0.0131665441350477,0.0132447106203364,0.0218579234972678,0.0143679035538413,0.0293479434406942,0.00854081327417528,0.00850930789058561,0.00857231865776494,0.0200727383393265,0.0187424027076575,0.0214030739709954,,,
UG,UGA,Uganda,2020-06-07,2020-05-26,3,13,110,2651703.06157559,0,0,0,2,34746.0877205598,2,34746.0877205598,124,3168.15964523282,0,0,,,,0,0,0,0.0259208731241473,0.0177868942970918,0.0340548519512029,0.0132246380440942,0.0131855905931786,0.0132636854950098,0.0211459754433834,0.0137812945650421,0.0285106563217246,0.00915617661481227,0.00912361909408904,0.0091887341355355,0.0188580215709256,0.017566855445361,0.0201491876964901,,,
UG,UGA,Uganda,2020-06-08,2020-05-27,4,13,103,2706136.23158271,0,0,0,1,29471.7061353918,1,29471.7061353918,124,2987.12195121951,0,0,,,,0,0,0,0.0245566166439291,0.0166340408139653,0.0324791924738928,0.0131696817228198,0.0131308440271133,0.0132085194185262,0.0204638472032742,0.013216401291363,0.0277112931151854,0.00970559085100557,0.00967219152319419,0.00973899017881694,0.020073402796019,0.0187406888949539,0.0214061166970842,,,
UG,UGA,Uganda,2020-06-09,2020-05-28,10,13,103,2825828.3359382,0,0,0,1,29471.7061353918,1,29471.7061353918,123,3017.29490022173,0,0,,,,0,0,0,0.0225718194254446,0.0149580430598499,0.0301855957910393,0.012847278949973,0.0128092025648663,0.0128853553350798,0.0191518467852257,0.0121262920215235,0.0261774015489279,0.010003899605878,0.00997025159742093,0.010037547614335,0.0213006897763719,0.0199262600982593,0.0226751194544844,,,
UG,UGA,Uganda,2020-06-10,2020-05-29,7,13,100,2730715.07379064,0,0,0,1,29471.7061353918,1,29471.7061353918,122,2926.77605321508,0,0,,,,0,0,0,0.0205761316872428,0.0132893369477679,0.0278629264267178,0.0125078435580844,0.012470585731323,0.0125451013848459,0.0178326474622771,0.0110395164883739,0.0246257784361803,0.0102715551459859,0.0102377536751603,0.0103053566168116,0.0229228114964494,0.0214961579426191,0.0243494650502797,,,
UG,UGA,Uganda,2020-06-11,2020-05-29,6,14,106,2991354.74342717,0,0,0,1,29471.7061353918,1,29471.7061353918,124,3107.81374722838,0,0,,,,0,0,0,0.0185567010309278,0.0116224495676195,0.0254909524942361,0.0121379871076318,0.0121016458666719,0.0121743283485916,0.0164948453608247,0.00995030668196125,0.0230393840396882,0.0104942714832954,0.0104604522639465,0.0105280907026444,0.0245428098259486,0.0230667750061537,0.0260188446457435,,,
UG,UGA,Uganda,2020-06-12,2020-05-30,3,14,100,2909889.4571121,0,0,0,1,29471.7061353918,1,29471.7061353918,123,2956.9490022173,0,0,,,,0,0,0,0.0164948453608247,0.00995030668196125,0.0230393840396882,0.0117617047640414,0.0117263079663672,0.0117971015617156,0.0151202749140893,0.00884997900473286,0.0213905708234458,0.010689260158578,0.0106554973798573,0.0107230229372987,0.0260690797410601,0.0245501171743077,0.0275880423078125,,,
UG,UGA,Uganda,2020-06-13,2020-05-30,6,15,106,3209498.15254471,0,0,0,1,29471.7061353918,1,29471.7061353918,123,3137.9866962306,0,0,,,,0,0,0,0.0144329896907217,0.00830472063855486,0.0205612587428884,0.0112652917591976,0.0112312097824909,0.0112993737359043,0.013745704467354,0.00776304133739403,0.0197283675973139,0.0107465201430177,0.0107132234282903,0.0107798168577451,0.0272366617599056,0.0256860934200182,0.028787230099793,,,
UG,UGA,Uganda,2020-06-14,2020-05-30,5,16,111,3323116.87933702,0,0,0,1,29471.7061353918,1,29471.7061353918,123,3288.85144124169,0,0,,,,0,0,0,0.0136518771331058,0.00770976866296072,0.0195939856032509,0.0110128502187605,0.0109797301538174,0.0110459702837036,0.0136518771331058,0.00770976866296072,0.0195939856032509,0.0110128502187605,0.0109797301538174,0.0110459702837036,0.0287857589486957,0.027199743713464,0.0303717741839275,,,
UG,UGA,Uganda,2020-06-15,2020-05-31,10,16,107,3186190.47710057,0,0,0,2,36051.4974378406,1,29471.7061353918,116,3168.15964523282,0,0,,,,0,0,0,0.0143344709897611,0.00824772892870835,0.0204212130508138,0.0116176433250179,0.0115839283971984,0.0116513582528374,0.0136518771331058,0.00770976866296072,0.0195939856032509,0.0114480856776793,0.0114146148155567,0.0114815565398019,0.0308735324025844,0.0292339332885355,0.0325131315166333,,,
UG,UGA,Uganda,2020-06-16,2020-06-01,3,16,101,2912964.78079475,0,0,0,2,36051.4974378406,1,29471.7061353918,116,2987.12195121951,0,0,,,,0,0,0,0.0143344709897611,0.00824772892870835,0.0204212130508138,0.0114381200929142,0.0114049710931618,0.0114712690926665,0.0129692832764505,0.00717562866828234,0.0187629378846187,0.0111052089913826,0.0110725404619479,0.0111378775208172,0.0330021328083344,0.0313100104034694,0.0346942552131993,,,
UG,UGA,Uganda,2020-06-17,2020-06-01,6,17,107,3138857.60186802,0,0,0,2,36051.4974378406,1,29471.7061353918,116,3168.15964523282,0,0,,,,0,0,0,0.0142954390742001,0.00822515066451064,0.0203657274838896,0.0112552942776181,0.0112227191039149,0.0112878694513213,0.0122532334921715,0.00662741966534266,0.0178790473190004,0.0107653241007562,0.0107334579616402,0.0107971902398723,0.0350261456109409,0.0332884018932903,0.0367638893285915,,,
UG,UGA,Uganda,2020-06-18,2020-06-01,2,18,109,3222608.54087511,0,0,0,2,36051.4974378406,1,29471.7061353918,116,3228.50554323725,0,0,,,,0,0,0,0.0142663043478261,0.00820829792278907,0.0203243107728631,0.0110993233220591,0.0110672431718413,0.0111314034722768,0.0115489130434783,0.00609080242271016,0.0170070236642464,0.010456932188523,0.0104257841071109,0.0104880802699351,0.0370359064803509,0.0352539884217114,0.0388178245389904,,,
UG,UGA,Uganda,2020-06-19,2020-06-01,2,19,111,3272347.20010645,0,0,0,2,36051.4974378406,1,29471.7061353918,116,3288.85144124169,0,0,,,,0,0,0,0.0141796083727211,0.00815815152315412,0.0202010652222882,0.0109380183582449,0.0109064471284967,0.0109695895879931,0.0108035111411209,0.00553856046510038,0.0160684618171414,0.0101489642558218,0.0101185409640252,0.0101793875476184,0.0388421879599257,0.037026648158312,0.0406577277615393,,,
UG,UGA,Uganda,2020-06-20,2020-06-02,5,19,103,2757965.6764263,0,0,0,2,36051.4974378406,1,29471.7061353918,113,3047.46784922395,0,0,,,,0,0,0,0.014218009478673,0.00818036296316001,0.020255655994186,0.0109313102383438,0.0108998033244875,0.0109628171522001,0.010155721056195,0.00504247533161761,0.0152689667807724,0.00998772694181328,0.00995759617752113,0.0100178577061054,0.0386161485610171,0.0368050582340652,0.040427238887969,,,
UG,UGA,Uganda,2020-06-21,2020-06-03,5,19,100,2747580.61497391,0,0,0,1,6579.79130244876,0,0,112,2956.9490022173,0,0,,,,0,0,0,0.0136332651670075,0.00769920174508118,0.0195673285889338,0.010234652881892,0.0102041906184192,0.0102651151453647,0.00886162235855488,0.00406586944106049,0.0136573752760493,0.00913632260731346,0.00910752528174451,0.00916511993288241,0.0385273102129603,0.0367138106415521,0.0403408097843684,,,
UG,UGA,Uganda,2020-06-22,2020-06-03,6,20,106,2866599.15918369,0,0,0,1,6579.79130244876,0,0,112,3137.9866962306,0,0,,,,0,0,0,0.0136054421768707,0.00768340556715018,0.0195274787865913,0.00965183078765333,0.00962229633205749,0.00968136524324918,0.00816326530612245,0.00356343856257188,0.012763092049673,0.00840138098790673,0.00837380865806661,0.00842895331774684,0.0381170643602116,0.0363159982785986,0.0399181304418245,,,
UG,UGA,Uganda,2020-06-23,2020-06-04,2,20,100,2562113.92052891,0,0,0,1,6579.79130244876,0,0,112,2956.9490022173,0,0,,,,0,0,0,0.0136332651670075,0.00769920174508118,0.0195673285889338,0.00916544036670285,0.00913656203875238,0.00919431869465331,0.00749829584185412,0.00308381180896316,0.0119127798747451,0.00774981592555644,0.00772324228289788,0.00777638956821499,0.0379164165988568,0.0361186600776014,0.0397141731201123,,,
UG,UGA,Uganda,2020-06-24,2020-06-05,7,20,104,2531028.44817069,0,0,0,1,6579.79130244876,0,0,112,3077.64079822616,0,0,,,,0,0,0,0.0135961930659415,0.00767815456827953,0.0195142315636035,0.00865954008650519,0.00863139564210833,0.00868768453090206,0.00679809653297077,0.00259901613567293,0.0109971769302686,0.00707907961762636,0.00705361251259928,0.00710454672265345,0.0375551095423186,0.0357687082114395,0.0393415108731977,,,
UG,UGA,Uganda,2020-06-25,2020-06-06,7,20,104,2482034.78594437,0,0,0,1,6579.79130244876,0,0,113,3107.81374722838,0,0,,,,0,0,0,0.0136147038801906,0.00768866375305707,0.0195407440073241,0.00821011932286471,0.00818253950804117,0.00823769913768824,0.00612661674608577,0.00213624754357096,0.0101169859486006,0.00645008080642222,0.00642561361054043,0.00647454800230401,0.0373022905674315,0.0355216785461249,0.0390829025887382,,,
UG,UGA,Uganda,2020-06-26,2020-06-08,4,19,100,2544128.45697181,0,0,0,1,6579.79130244876,0,0,13,2987.12195121951,0,0,,,,0,0,0,0.0136147038801906,0.00768866375305707,0.0195407440073241,0.00772213059829084,0.00769525661608175,0.00774900458049993,0.00544588155207624,0.00168243719959224,0.00920932590456024,0.00578485777605071,0.00576157507664675,0.00580814047545467,0.0347500023425949,0.0330297055887719,0.0364702990964179,,,
UG,UGA,Uganda,2020-06-27,2020-06-09,5,19,101,2506813.396626,0,0,0,2,18934.716096006,1,12354.9247935572,13,3017.29490022173,0,0,,,,0,0,0,0.014344262295082,0.00825339287599088,0.0204351317141731,0.00759453480426227,0.00756764928621568,0.00762142032230886,0.00546448087431694,0.00168821853903013,0.00924074320960375,0.0054590042798049,0.00543618555822348,0.00548182300138632,0.0323131367355751,0.0306498550843403,0.03397641838681,,,
UG,UGA,Uganda,2020-06-28,2020-06-09,7,20,108,2997791.72455585,0,0,0,2,18934.716096006,1,12354.9247935572,15,3228.50554323725,0,0,,,,0,0,0,0.0150581793292266,0.00881343726900121,0.0213029213894519,0.00739150196183717,0.00736486715929789,0.00741813676437645,0.0054757015742642,0.00169170645323544,0.00925969669529296,0.0050728676954585,0.00505077663603989,0.00509495875487712,0.029867250301411,0.0282650233558777,0.0314694772469443,,,
UG,UGA,Uganda,2020-06-29,2020-06-10,5,20,103,2814356.63958343,0,0,0,3,32764.6803529528,1,12354.9247935572,15,3077.64079822616,0,0,,,,0,0,0,0.0157858613589568,0.0093856066613641,0.0221861160565494,0.00737782195743511,0.00735108622313371,0.00740455769173651,0.00549073438572409,0.00169637948589447,0.00928508928555371,0.00468588587299875,0.0046645499232947,0.00470722182270279,0.0275954459473753,0.0260519452273553,0.0291389466673952,,,
UG,UGA,Uganda,2020-06-30,2020-06-11,7,20,103,2909286.95255581,0,0,0,3,32764.6803529528,1,12354.9247935572,15,3107.81374722838,0,0,,,,0,0,0,0.0164496230294722,0.00992287683571354,0.0229763692232309,0.00729499116382474,0.00726840358266667,0.00732157874498281,0.00548320767649075,0.00169403974700836,0.00927237560597314,0.00425137453961377,0.00423104648221339,0.00427170259701414,0.025190890329586,0.0237164020772802,0.0266653785818919,,,
UG,UGA,Uganda,2020-07-01,2020-06-13,6,19,100,2897824.15209211,0,0,0,3,32764.6803529528,1,12354.9247935572,13,608.076923076923,0,7,,,,0,0,0,0.0172176308539945,0.0105267983603079,0.023908463347681,0.00725591207163888,0.00722931369838674,0.00728251044489103,0.00550964187327824,0.00170225720632979,0.00931702654022668,0.00383994427473124,0.0038205614334976,0.00385932711596489,0.0242476980578017,0.0227556912616769,0.0257397048539266,0,0,0
UG,UGA,Uganda,2020-07-02,2020-06-13,3,20,103,3154374.88821121,0,0,0,4,47447.889436686,1,12354.9247935572,16,626.319230769231,0,7,,,,0,0,0,0.0186721991701245,0.0116951990349933,0.0256491993052557,0.00756047652341622,0.00753330611409574,0.00758764693273671,0.00553250345781466,0.00170936445861886,0.00935564245701047,0.00340826048933898,0.00338997971438587,0.00342654126429208,0.0232823196421082,0.0217706257452682,0.0247940135389482,0,0,0
UG,UGA,Uganda,2020-07-03,2020-06-13,2,21,105,3224179.67492616,0,0,0,4,47447.889436686,1,12354.9247935572,16,638.480769230769,0,7,,,,0,0,0,0.0201388888888889,0.0128833970372706,0.0273943807405072,0.00786205970555469,0.0078343397952429,0.00788977961586648,0.00555555555555556,0.00171653130625291,0.0093945798048582,0.00297353437007254,0.00295644494517866,0.00299062379496641,0.0222059435112942,0.020674759192972,0.0237371278296163,0,0,0
UG,UGA,Uganda,2020-07-04,2020-06-15,7,20,101,3063145.71149589,0,0,0,5,71133.7444189438,2,36040.779775815,16,614.157692307692,0,6,,,,0,0,0,0.0222531293463143,0.0146292254795234,0.0298770332131053,0.00869365911357291,0.00866463559191561,0.00872268263523022,0.0062586926286509,0.00218257103294154,0.0103348142243603,0.00311759108808741,0.0031001619302042,0.00313502024597063,0.0209095498484019,0.0193691354683073,0.0224499642284966,0,0,0
UG,UGA,Uganda,2020-07-05,2020-06-15,2,21,103,3085164.19661069,0,0,0,5,71133.7444189438,2,36040.779775815,16,626.319230769231,0,7,,,,0,0,0,0.0249826509368494,0.0169243861775255,0.0330409156961733,0.0102481726477565,0.0102168200172812,0.0102795252782317,0.00763358778625954,0.00313975942194275,0.0121274161505763,0.00400026904612085,0.0039806190792501,0.0040199190129916,0.019375491853192,0.0178363982504568,0.0209145854559273,0,0,0
UG,UGA,Uganda,2020-07-06,2020-06-15,6,22,109,3163855.66519648,0,0,0,5,71133.7444189438,2,36040.779775815,16,662.803846153846,0,8,,,,0,0,0,0.0277008310249307,0.0192361450586982,0.0361655169911633,0.011788323520217,0.0117548488515825,0.0118217981888516,0.00900277008310249,0.00413097745174781,0.0138745627144572,0.0048729550366422,0.0048513576730482,0.0048945524002362,0.0176801035036175,0.0161456967493723,0.0192145102578627,0,0,0
UG,UGA,Uganda,2020-07-07,2020-06-16,2,22,101,3053770.6588097,0,0,0,4,64553.953116495,2,36040.779775815,7,614.157692307692,0,8,,,,0,0,0,0.029757785467128,0.0209967678227971,0.0385188031114589,0.0130789802155569,0.0130439585805611,0.0131140018505526,0.0103806228373702,0.00515473639146758,0.0156065092832729,0.00570517929208195,0.00568196259078972,0.00572839599337418,0.0152341987593343,0.0137452265411294,0.0167231709775393,0,0,0
UG,UGA,Uganda,2020-07-08,2020-06-17,6,22,104,3090374.44264168,0,0,0,4,64553.953116495,2,36040.779775815,9,632.4,0,9,,,,0,0,0,0.0318339100346021,0.0227821278791573,0.0408856921900468,0.0143149418950812,0.014278576495028,0.0143513072951344,0.0117647058823529,0.00620521676051601,0.0173241950041899,0.00650664144754317,0.00648202726540171,0.00653125562968464,0.012442191544034,0.0110264224505452,0.0138579606375228,0,0,0
UG,UGA,Uganda,2020-07-09,2020-06-17,1,23,105,3100373.59751423,0,0,0,4,64553.953116495,2,36040.779775815,9,638.480769230769,0,9,,,,0,0,0,0.0338865836791148,0.0245606591910518,0.0432125081671778,0.0154956210915673,0.015458090418698,0.0155331517644365,0.0131396957123098,0.00727042098099217,0.0190089704436275,0.00727619155239489,0.00725036661298443,0.00730201649180535,0.00896602597962398,0.00769351524880419,0.0102385367104438,0,0,0
UG,UGA,Uganda,2020-07-10,2020-06-20,5,21,100,2935428.87265332,0,0,0,4,64553.953116495,2,36040.779775815,9,608.076923076923,0,8,,,,0,0,0,0.0359612724757953,0.0263644223983972,0.0455581225531934,0.0167316865130934,0.0166928941550333,0.0167704788711536,0.0145228215767635,0.00835669080381425,0.0206889523497127,0.00806657677142666,0.00803952310093951,0.00809363044191381,0.00989276876827723,0.00847429535190555,0.0113112421846489,0,0,0
UG,UGA,Uganda,2020-07-11,2020-06-20,1,22,101,2944540.9648639,0,0,0,4,64553.953116495,2,36040.779775815,9,614.157692307692,0,8,,,,0,0,0,0.037344398340249,0.0275717527505376,0.0471170439299603,0.0176341443085512,0.0175945436385088,0.0176737449785937,0.0152143845089903,0.00890536331059199,0.0215234057073886,0.00854154188423989,0.00851385372347979,0.00856923004499999,0.0111060722282433,0.00949711628532353,0.0127150281711631,0,0,0
UG,UGA,Uganda,2020-07-12,2020-06-20,1,23,102,2948185.07326853,0,0,0,4,64553.953116495,2,36040.779775815,9,620.238461538462,0,8,,,,0,0,0,0.0388888888888889,0.0289034671679556,0.0488743106098221,0.0187310927527135,0.018690277895356,0.0187719076100711,0.0159722222222222,0.00949702208859707,0.0224474223558474,0.00911036696527532,0.00908176319479246,0.00913897073575818,0.0127838715509281,0.0109019670283003,0.0146657760735558,0,0,0
UG,UGA,Uganda,2020-07-13,2020-06-21,5,23,102,3187647.75442891,0,0,1,5,245788.844963637,2,36040.779775815,9,601.996153846154,1,9,,,,0.000694927032661571,0,0.00205648564990054,0.0403057678943711,0.0301440359105753,0.0504674998781669,0.0235496361546416,0.0235041838602268,0.0235950884490563,0.0166782487838777,0.0100615594998338,0.0232949380679216,0.00958478025736501,0.00955557652514243,0.00961398398958758,0.0150711476797668,0.0128161116040659,0.0173261837554676,0.0099009900990099,0,0.0292102678820744
UG,UGA,Uganda,2020-07-14,2020-06-22,7,23,104,3223686.33605859,0,0,1,5,245788.844963637,2,36040.779775815,11,608.076923076923,1,10,,,,0.00138888888888889,0,0.00331241813434424,0.0416666666666667,0.0313457202988929,0.0519876130344404,0.0283234460179521,0.0282739030869139,0.0283729889489902,0.0173611111111111,0.0106150141784946,0.0241072080437277,0.0100647240968599,0.0100349147729346,0.0100945334207851,0.0189356070186218,0.0160738410980345,0.0217973729392091,0.018018018018018,0,0.0427632693751262
UG,UGA,Uganda,2020-07-15,2020-06-24,7,22,103,3249450.47520735,0,0,1,6,250072.470664344,3,40324.4054765223,11,601.996153846154,1,10,,,,0.00207900207900208,0,0.00442912440232528,0.0436590436590437,0.03311618431926,0.0542019029988273,0.0330984015655482,0.0330451935654269,0.0331516095656695,0.0187110187110187,0.0117196516650791,0.0257023857569584,0.0106273244661783,0.010596826265871,0.0106578226664856,0.018719147417482,0.0158724781311726,0.0215658167037915,0.0263157894736842,0,0.0556999258363935
UG,UGA,Uganda,2020-07-16,2020-06-25,6,22,102,3452796.50414655,0,0,1,6,250072.470664344,3,40324.4054765223,10,595.915384615385,1,10,,,,0.00277392510402219,5.93013868046542e-05,0.00548854882123973,0.0450762829403606,0.0343679011001099,0.0557846647806113,0.037506815133492,0.0374504968996152,0.0375631333673688,0.0201109570041609,0.0128654249798105,0.0273564890285112,0.01119449241556,0.0111633069132922,0.0112256779178278,0.0180932738852713,0.0152888055577306,0.020897742212812,0.0341880341880342,0.00126206891458337,0.067113999461485
UG,UGA,Uganda,2020-07-17,2020-06-25,4,23,106,3514898.53831088,0,0,1,6,250072.470664344,3,40324.4054765223,10,620.238461538462,1,10,,,,0.00346500346500347,0.000433116264712506,0.00649689066529442,0.0464310464310464,0.0355744120413933,0.0572876808206996,0.0418627839135871,0.041803616315424,0.0419219515117501,0.0214830214830215,0.0140022430891092,0.0289637998769338,0.0117560276792148,0.011724184353486,0.0117878710049436,0.0174384723080969,0.0146814014296129,0.0201955431865808,0.0416666666666667,0.00591385968431146,0.0774194736490219
UG,UGA,Uganda,2020-07-18,2020-06-26,4,23,103,3600704.25130274,0,0,1,6,250072.470664344,3,40324.4054765223,9,601.996153846154,1,11,,,,0.0041522491349481,0.000836723863340935,0.00746777440655526,0.0470588235294118,0.0361402036467969,0.0579774434120266,0.0453741632314454,0.0453130492092988,0.0454352772535919,0.0221453287197232,0.0145579390232817,0.0297327184161646,0.0117103287503849,0.0116787389681183,0.0117419185326515,0.0166534559924419,0.0139561854050867,0.0193507265797971,0.048,0.010525816644475,0.085474183355525
UG,UGA,Uganda,2020-07-19,2020-06-27,3,23,102,3586348.2494407,0,0,1,6,250072.470664344,3,40324.4054765223,9,595.915384615385,1,11,,,,0.00484764542936288,0.0012652402408018,0.00843005061792396,0.0477839335180055,0.0367818941248602,0.0587859729111509,0.0488412170004724,0.0487782793527604,0.0489041546481845,0.0228531855955679,0.0151456102657682,0.0305607609253675,0.0116751382557952,0.0116437713533163,0.0117065051582742,0.0158998195312455,0.0132586294471741,0.0185410096153169,0.0542635658914729,0.0151711544578817,0.0933559773250641
UG,UGA,Uganda,2020-07-20,2020-06-28,5,23,102,3460585.73894452,0,0,1,5,237717.545870787,2,27969.4806829651,9,595.915384615385,1,9,,,,0.00556715379262352,0.00172013731305112,0.00941417027219593,0.0480167014613779,0.0369624196285236,0.0590709832942321,0.052195025087543,0.0521302900685882,0.0522597601064978,0.022964509394572,0.0152198296680205,0.0307091891211235,0.0114207618246328,0.0113898361977265,0.0114516874515391,0.0152054581296567,0.0126115849359603,0.017799331323353,0.0615384615384615,0.020228197445449,0.102848725631474
