"date","ISO2","country","ISO3","population","p_cli_14days","p_cli_14days_low","p_cli_14days_high","p_anosmia_14days","p_anosmia_14days_low","p_anosmia_14days_high","p_cli_local_14days","p_cli_local_14days_low","p_cli_local_14days_high","p_cases_active"
2020-06-04,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-06-05,"CX","Christmas Island","CXR",1966,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974,0.25
2020-06-06,"CX","Christmas Island","CXR",1966,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974,0.25
2020-06-07,"CX","Christmas Island","CXR",1966,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974,0.25
2020-06-08,"CX","Christmas Island","CXR",1966,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974,0.25
2020-06-09,"CX","Christmas Island","CXR",1966,0.25,0,0.674344650278564,0.25,0,0.674344650278564,0.00471698113207547,0,0.0139402639808974,0.25
2020-06-10,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-11,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-12,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-13,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-14,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-15,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-16,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-17,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-18,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-19,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-20,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-21,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-22,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-23,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0,0,0,0
2020-06-24,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,NA,NA,NA,0
2020-06-25,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,NA,NA,NA,0
2020-06-26,"CX","Christmas Island","CXR",1966,0.5,0,1,0,0,0,0.0754716981132075,0.00435651669249849,0.146586879533917,0.5
2020-06-27,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0,0,0,0.0377358490566038,0.00145985060668707,0.0740118475065205,0.333333333333333
2020-06-28,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0,0,0,0.0377358490566038,0.00145985060668707,0.0740118475065205,0.333333333333333
2020-06-29,"CX","Christmas Island","CXR",1966,0.5,0.0100090038649866,0.989990996135013,0.25,0,0.674344650278564,0.0314465408805031,0.00431979074470644,0.0585732910162998,0.5
2020-06-30,"CX","Christmas Island","CXR",1966,0.666666666666667,0.133232035960521,1,0.333333333333333,0,0.866767964039479,0.0314465408805031,0.00431979074470644,0.0585732910162998,0.666666666666667
2020-07-01,"CX","Christmas Island","CXR",1966,0.5,0.0999240269703909,0.900075973029609,0.333333333333333,0,0.71052857802539,0.0314465408805031,0.0122650319079282,0.0506280498530781,0.5
2020-07-02,"CX","Christmas Island","CXR",1966,0.5,0.0999240269703909,0.900075973029609,0.333333333333333,0,0.71052857802539,0.0314465408805031,0.0122650319079282,0.0506280498530781,0.5
2020-07-03,"CX","Christmas Island","CXR",1966,0.5,0.0999240269703909,0.900075973029609,0.333333333333333,0,0.71052857802539,0.0314465408805031,0.0122650319079282,0.0506280498530781,0.5
2020-07-04,"CX","Christmas Island","CXR",1966,0.5,0.0999240269703909,0.900075973029609,0.333333333333333,0,0.71052857802539,0.0314465408805031,0.0122650319079282,0.0506280498530781,0.5
2020-07-05,"CX","Christmas Island","CXR",1966,0.5,0.0999240269703909,0.900075973029609,0.333333333333333,0,0.71052857802539,0.0314465408805031,0.0122650319079282,0.0506280498530781,0.5
2020-07-06,"CX","Christmas Island","CXR",1966,0.5,0.0999240269703909,0.900075973029609,0.333333333333333,0,0.71052857802539,0.0314465408805031,0.0122650319079282,0.0506280498530781,0.5
2020-07-07,"CX","Christmas Island","CXR",1966,0.5,0.0999240269703909,0.900075973029609,0.333333333333333,0,0.71052857802539,0.0314465408805031,0.0122650319079282,0.0506280498530781,0.5
2020-07-08,"CX","Christmas Island","CXR",1966,0.428571428571429,0.0619721094472632,0.795170747695594,0.428571428571429,0.0619721094472632,0.795170747695594,0.0269541778975741,0.0104747994440159,0.0434335563511324,0.428571428571429
2020-07-09,"CX","Christmas Island","CXR",1966,0.428571428571429,0.0619721094472632,0.795170747695594,0.428571428571429,0.0619721094472632,0.795170747695594,0.0269541778975741,0.0104747994440159,0.0434335563511324,0.428571428571429
2020-07-10,"CX","Christmas Island","CXR",1966,0.285714285714286,0,0.620372146798186,0.428571428571429,0.0619721094472632,0.795170747695594,0.0161725067385445,0.00333711038772642,0.0290079030893625,0.285714285714286
2020-07-11,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.71052857802539,0.5,0.0999240269703909,0.900075973029609,0.0188679245283019,0.00391382271227276,0.033822026344331,0.333333333333333
2020-07-12,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.71052857802539,0.5,0.0999240269703909,0.900075973029609,0.0188679245283019,0.00391382271227276,0.033822026344331,0.333333333333333
2020-07-13,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.4,0,0.829406594492118,0.0188679245283019,0.00248652674456564,0.0352493223120381,0.2
2020-07-14,"CX","Christmas Island","CXR",1966,0.125,0,0.354172303767662,0.375,0.0395260980530331,0.710473901946967,0.0141509433962264,0.00290843884091274,0.0253934479515401,0.125
2020-07-15,"CX","Christmas Island","CXR",1966,0,0,0,0.4,0,0.829406594492118,0.00377358490566038,0,0.0111557073357215,0
2020-07-16,"CX","Christmas Island","CXR",1966,0,0,0,0.4,0,0.829406594492118,0.00377358490566038,0,0.0111557073357215,0
2020-07-17,"CX","Christmas Island","CXR",1966,0,0,0,0.4,0,0.829406594492118,0.00377358490566038,0,0.0111557073357215,0
2020-07-18,"CX","Christmas Island","CXR",1966,0,0,0,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434,0
2020-07-19,"CX","Christmas Island","CXR",1966,0,0,0,0.285714285714286,0,0.620372146798186,0.00539083557951483,0,0.0128418500615798,0
2020-07-20,"CX","Christmas Island","CXR",1966,0,0,0,0.285714285714286,0,0.620372146798186,0.00539083557951483,0,0.0128418500615798,0
2020-07-21,"CX","Christmas Island","CXR",1966,0,0,0,0.285714285714286,0,0.620372146798186,0.00539083557951483,0,0.0128418500615798,0
2020-07-22,"CX","Christmas Island","CXR",1966,0,0,0,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253,0
2020-07-23,"CX","Christmas Island","CXR",1966,0,0,0,0.166666666666667,0,0.464865690619526,0.00628930817610063,0,0.0149782312081253,0
2020-07-24,"CX","Christmas Island","CXR",1966,0,0,0,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0
2020-07-25,"CX","Christmas Island","CXR",1966,0,0,0,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0
2020-07-26,"CX","Christmas Island","CXR",1966,0,0,0,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0
2020-07-27,"CX","Christmas Island","CXR",1966,0,0,0,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0
2020-07-28,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-07-29,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.00943396226415094,0,0.0278367638059564,0
2020-07-30,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.635220125786163,0.560398509038341,0.710041742533986,0.333333333333333
2020-07-31,"CX","Christmas Island","CXR",1966,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.476415094339623,0.409184573479304,0.543645615199941,0.5
2020-08-01,"CX","Christmas Island","CXR",1966,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.476415094339623,0.409184573479304,0.543645615199941,0.4
2020-08-02,"CX","Christmas Island","CXR",1966,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.628930817610063,0.55384145629842,0.704020178921706,0.5
2020-08-03,"CX","Christmas Island","CXR",1966,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.628930817610063,0.55384145629842,0.704020178921706,0.5
2020-08-04,"CX","Christmas Island","CXR",1966,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.628930817610063,0.55384145629842,0.704020178921706,0.5
2020-08-05,"CX","Christmas Island","CXR",1966,0.5,0.0100090038649866,0.989990996135013,0.5,0.0100090038649866,0.989990996135013,0.628930817610063,0.55384145629842,0.704020178921706,0.5
2020-08-06,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.381132075471698,0.322658198315163,0.439605952628233,0.333333333333333
2020-08-07,"CX","Christmas Island","CXR",1966,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.317610062893082,0.266442119116955,0.368778006669209,0.285714285714286
2020-08-08,"CX","Christmas Island","CXR",1966,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.317610062893082,0.266442119116955,0.368778006669209,0.285714285714286
2020-08-09,"CX","Christmas Island","CXR",1966,0.222222222222222,0,0.493833841502414,0.222222222222222,0,0.493833841502414,0.242924528301887,0.202104769454662,0.283744287149112,0.222222222222222
2020-08-10,"CX","Christmas Island","CXR",1966,0.2,0,0.447918012921825,0.2,0,0.447918012921825,0.242924528301887,0.202104769454662,0.283744287149112,0.2
2020-08-11,"CX","Christmas Island","CXR",1966,0.166666666666667,0,0.377525218646943,0.166666666666667,0,0.377525218646943,0.194339622641509,0.160652273592779,0.22802697169024,0.166666666666667
2020-08-12,"CX","Christmas Island","CXR",1966,0.153846153846154,0,0.349976323034732,0.153846153846154,0,0.349976323034732,0.176672384219554,0.145713557747271,0.207631210691837,0.153846153846154
2020-08-13,"CX","Christmas Island","CXR",1966,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.00566037735849057,0,0.0120474259703057,0.0833333333333333
2020-08-14,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.00566037735849057,0,0.0120474259703057,0
2020-08-15,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.00628930817610063,0,0.013383784123693,0
2020-08-16,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.00566037735849057,0,0.0120474259703057,0
2020-08-17,"CX","Christmas Island","CXR",1966,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.176672384219554,0.145713557747271,0.207631210691837,0.0833333333333333
2020-08-18,"CX","Christmas Island","CXR",1966,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.176672384219554,0.145713557747271,0.207631210691837,0.0833333333333333
2020-08-19,"CX","Christmas Island","CXR",1966,0.0833333333333333,0,0.239710220752064,0.0833333333333333,0,0.239710220752064,0.176672384219554,0.145713557747271,0.207631210691837,0.0833333333333333
2020-08-20,"CX","Christmas Island","CXR",1966,0.0909090909090909,0,0.260795666866152,0.0909090909090909,0,0.260795666866152,0.194339622641509,0.160652273592779,0.22802697169024,0.0909090909090909
2020-08-21,"CX","Christmas Island","CXR",1966,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.215932914046122,0.179007537228518,0.252858290863726,0.1
2020-08-22,"CX","Christmas Island","CXR",1966,0.1,0,0.285938509691368,0.1,0,0.285938509691368,0.215932914046122,0.179007537228518,0.252858290863726,0.1
2020-08-23,"CX","Christmas Island","CXR",1966,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.272237196765499,0.226944331481748,0.31753006204925,0.125
2020-08-24,"CX","Christmas Island","CXR",1966,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.238207547169811,0.197660311229461,0.278754783110161,0.125
2020-08-25,"CX","Christmas Island","CXR",1966,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.317610062893082,0.266442119116955,0.368778006669209,0.166666666666667
2020-08-26,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.381132075471698,0.322658198315163,0.439605952628233,0.2
2020-08-27,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.381132075471698,0.322658198315163,0.439605952628233,0.2
2020-08-28,"CX","Christmas Island","CXR",1966,0.4,0,0.829406594492118,0.4,0,0.829406594492118,0.384905660377359,0.326322449901079,0.443488870853638,0.4
2020-08-29,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.320754716981132,0.269452707984634,0.37205672597763,0.333333333333333
2020-08-30,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.320754716981132,0.269452707984634,0.37205672597763,0.333333333333333
2020-08-31,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0.2
2020-09-01,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00754716981132075,0,0.0179672761780292,0.2
2020-09-02,"CX","Christmas Island","CXR",1966,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00628930817610063,0,0.0149782312081253,0.142857142857143
2020-09-03,"CX","Christmas Island","CXR",1966,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00314465408805031,0,0.00929836431956434,0.142857142857143
2020-09-04,"CX","Christmas Island","CXR",1966,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.00314465408805031,0,0.00929836431956434,0.142857142857143
2020-09-05,"CX","Christmas Island","CXR",1966,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.272237196765499,0.226944331481748,0.31753006204925,0.125
2020-09-06,"CX","Christmas Island","CXR",1966,0.125,0,0.354172303767662,0.25,0,0.550056979772207,0.272237196765499,0.226944331481748,0.31753006204925,0.125
2020-09-07,"CX","Christmas Island","CXR",1966,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.317610062893082,0.266442119116955,0.368778006669209,0.142857142857143
2020-09-08,"CX","Christmas Island","CXR",1966,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.317610062893082,0.266442119116955,0.368778006669209,0.142857142857143
2020-09-09,"CX","Christmas Island","CXR",1966,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.317610062893082,0.266442119116955,0.368778006669209,0.142857142857143
2020-09-10,"CX","Christmas Island","CXR",1966,0.142857142857143,0,0.402082007388211,0.285714285714286,0,0.620372146798186,0.317610062893082,0.266442119116955,0.368778006669209,0.142857142857143
2020-09-11,"CX","Christmas Island","CXR",1966,0,0,0,0.142857142857143,0,0.402082007388211,0.314465408805031,0.263434223264162,0.365496594345901,0
2020-09-12,"CX","Christmas Island","CXR",1966,0,0,0,0.166666666666667,0,0.464865690619526,0.377358490566038,0.318997688453012,0.435719292679064,0
2020-09-13,"CX","Christmas Island","CXR",1966,0,0,0,0.2,0,0.550609016230633,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-09-14,"CX","Christmas Island","CXR",1966,0,0,0,0.2,0,0.550609016230633,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-09-15,"CX","Christmas Island","CXR",1966,0,0,0,0.2,0,0.550609016230633,0.471698113207547,0.404500583035962,0.538895643379132,0
2020-09-16,"CX","Christmas Island","CXR",1966,0,0,0,0.333333333333333,0,0.866767964039479,0.628930817610063,0.55384145629842,0.704020178921706,0
2020-09-17,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0.666666666666667,0.133232035960521,1,0.635220125786163,0.560398509038341,0.710041742533986,0.333333333333333
2020-09-18,"CX","Christmas Island","CXR",1966,0.25,0,0.674344650278564,0.5,0.0100090038649866,0.989990996135013,0.476415094339623,0.409184573479304,0.543645615199941,0.25
2020-09-19,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-09-20,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-09-21,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-09-22,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-09-23,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-09-24,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-09-25,"CX","Christmas Island","CXR",1966,0.5,0,1,0.5,0,1,0.00943396226415094,0,0.0278367638059564,0.5
2020-09-26,"CX","Christmas Island","CXR",1966,0.5,0,1,0.5,0,1,0.00943396226415094,0,0.0278367638059564,0.5
2020-09-27,"CX","Christmas Island","CXR",1966,0.5,0,1,0.5,0,1,0.00943396226415094,0,0.0278367638059564,0.5
2020-09-28,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-09-29,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.866767964039479,0.333333333333333,0,0.866767964039479,0.00628930817610063,0,0.0185773009704059,0.333333333333333
2020-09-30,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.00377358490566038,0,0.0111557073357215,0.2
2020-10-01,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.373584905660377,0.31534094210721,0.431828869213544,0.2
2020-10-02,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.373584905660377,0.31534094210721,0.431828869213544,0.2
2020-10-03,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.373584905660377,0.31534094210721,0.431828869213544,0.2
2020-10-04,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.373584905660377,0.31534094210721,0.431828869213544,0.2
2020-10-05,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.373584905660377,0.31534094210721,0.431828869213544,0.2
2020-10-06,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.373584905660377,0.31534094210721,0.431828869213544,0.2
2020-10-07,"CX","Christmas Island","CXR",1966,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.240566037735849,0.199881692790043,0.281250382681655,0.125
2020-10-08,"CX","Christmas Island","CXR",1966,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.240566037735849,0.199881692790043,0.281250382681655,0.125
2020-10-09,"CX","Christmas Island","CXR",1966,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.240566037735849,0.199881692790043,0.281250382681655,0.125
2020-10-10,"CX","Christmas Island","CXR",1966,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.240566037735849,0.199881692790043,0.281250382681655,0.125
2020-10-11,"CX","Christmas Island","CXR",1966,0.125,0,0.354172303767662,0.125,0,0.354172303767662,0.240566037735849,0.199881692790043,0.281250382681655,0.125
2020-10-12,"CX","Christmas Island","CXR",1966,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.274932614555256,0.229500447511578,0.320364781598934,0.142857142857143
2020-10-13,"CX","Christmas Island","CXR",1966,0.142857142857143,0,0.402082007388211,0.142857142857143,0,0.402082007388211,0.274932614555256,0.229500447511578,0.320364781598934,0.142857142857143
2020-10-14,"CX","Christmas Island","CXR",1966,0.2,0,0.550609016230633,0.2,0,0.550609016230633,0.384905660377359,0.326322449901079,0.443488870853638,0.2
2020-10-15,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.00943396226415094,0,0.0200588246881556,0
2020-10-16,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.0113207547169811,0,0.024058441138122,0
2020-10-17,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.0113207547169811,0,0.024058441138122,0
2020-10-18,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.0113207547169811,0,0.024058441138122,0
2020-10-19,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.00943396226415094,0,0.0200588246881556,0
2020-10-20,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.0107816711590297,0.000272940662938622,0.0212904016551207,0
2020-10-21,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-10-22,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-10-23,"CX","Christmas Island","CXR",1966,0,0,0,0,0,0,0.00471698113207547,0,0.0139402639808974,0
2020-10-24,"CX","Christmas Island","CXR",1966,0.166666666666667,0,0.464865690619526,0.166666666666667,0,0.464865690619526,0.00314465408805031,0,0.00929836431956434,0.166666666666667
2020-10-25,"CX","Christmas Island","CXR",1966,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.00539083557951483,0,0.0128418500615798,0.285714285714286
2020-10-26,"CX","Christmas Island","CXR",1966,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.00539083557951483,0,0.0128418500615798,0.285714285714286
2020-10-27,"CX","Christmas Island","CXR",1966,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.00539083557951483,0,0.0128418500615798,0.285714285714286
2020-10-28,"CX","Christmas Island","CXR",1966,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.00539083557951483,0,0.0128418500615798,0.285714285714286
2020-10-29,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.00628930817610063,0,0.0149782312081253,0.333333333333333
2020-10-30,"CX","Christmas Island","CXR",1966,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.00539083557951483,0,0.0128418500615798,0.285714285714286
2020-10-31,"CX","Christmas Island","CXR",1966,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.00539083557951483,0,0.0128418500615798,0.285714285714286
2020-11-01,"CX","Christmas Island","CXR",1966,0.25,0,0.550056979772207,0.25,0,0.550056979772207,0.00471698113207547,0,0.011238826979279,0.25
2020-11-02,"CX","Christmas Island","CXR",1966,0.285714285714286,0,0.620372146798186,0.285714285714286,0,0.620372146798186,0.00539083557951483,0,0.0128418500615798,0.285714285714286
2020-11-03,"CX","Christmas Island","CXR",1966,0.333333333333333,0,0.71052857802539,0.333333333333333,0,0.71052857802539,0.00314465408805031,0,0.00929836431956434,0.333333333333333
