"date","country","region","population","p_cases_infected","p_cases_recent","p_cases_active"
2020-04-02,"GR","GRL",308610,0,NA,NA
2020-04-02,"GR","GRM",621340,0,NA,NA
2020-04-03,"GR","GRA",606170,0,NA,NA
2020-04-03,"GR","GRB",1874590,0,NA,NA
2020-04-03,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-03,"GR","GRD",336650,0,0,0
2020-04-03,"GR","GRE",730730,0,0,0
2020-04-03,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-03,"GR","GRG",680190,0,0,0
2020-04-03,"GR","GRH",546870,0.003125,NA,NA
2020-04-03,"GR","GRI",3812330,0.0211992731677771,NA,NA
2020-04-03,"GR","GRJ",581980,0.00847457627118644,NA,NA
2020-04-03,"GR","GRK",197810,0,0,0
2020-04-03,"GR","GRL",308610,0,NA,NA
2020-04-03,"GR","GRM",621340,0,NA,NA
2020-04-04,"GR","GRA",606170,0,NA,NA
2020-04-04,"GR","GRB",1874590,0,NA,NA
2020-04-04,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-04,"GR","GRD",336650,0,0,0
2020-04-04,"GR","GRE",730730,0,0,0
2020-04-04,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-04,"GR","GRG",680190,0,0,0
2020-04-04,"GR","GRH",546870,0.003125,NA,NA
2020-04-04,"GR","GRI",3812330,0.0329934013197361,NA,NA
2020-04-04,"GR","GRJ",581980,0.00847457627118644,NA,NA
2020-04-04,"GR","GRK",197810,0,0,0
2020-04-04,"GR","GRL",308610,0,NA,NA
2020-04-04,"GR","GRM",621340,0,NA,NA
2020-04-05,"GR","GRA",606170,0,NA,NA
2020-04-05,"GR","GRB",1874590,0,NA,NA
2020-04-05,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-05,"GR","GRD",336650,0,0,0
2020-04-05,"GR","GRE",730730,0,0,0
2020-04-05,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-05,"GR","GRG",680190,0,0,0
2020-04-05,"GR","GRH",546870,0.003125,NA,NA
2020-04-05,"GR","GRI",3812330,0.0329934013197361,NA,NA
2020-04-05,"GR","GRJ",581980,0.00847457627118644,NA,NA
2020-04-05,"GR","GRK",197810,0,0,0
2020-04-05,"GR","GRL",308610,0,NA,NA
2020-04-05,"GR","GRM",621340,0,NA,NA
2020-04-06,"GR","GRA",606170,0,NA,NA
2020-04-06,"GR","GRB",1874590,0,NA,NA
2020-04-06,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-06,"GR","GRD",336650,0,0,0
2020-04-06,"GR","GRE",730730,0,0,0
2020-04-06,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-06,"GR","GRG",680190,0,0,0
2020-04-06,"GR","GRH",546870,0.003125,NA,NA
2020-04-06,"GR","GRI",3812330,0.0353634577603143,NA,NA
2020-04-06,"GR","GRJ",581980,0.00847457627118644,NA,NA
2020-04-06,"GR","GRK",197810,0,0,0
2020-04-06,"GR","GRL",308610,0,NA,NA
2020-04-06,"GR","GRM",621340,0,NA,NA
2020-04-07,"GR","GRA",606170,0,NA,NA
2020-04-07,"GR","GRB",1874590,0,NA,NA
2020-04-07,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-07,"GR","GRD",336650,0,0,0
2020-04-07,"GR","GRE",730730,0,0,0
2020-04-07,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-07,"GR","GRG",680190,0,0,0
2020-04-07,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-07,"GR","GRI",3812330,0.033921302578019,NA,NA
2020-04-07,"GR","GRJ",581980,0.00847457627118644,NA,NA
2020-04-07,"GR","GRK",197810,0,NA,NA
2020-04-07,"GR","GRL",308610,0,NA,NA
2020-04-07,"GR","GRM",621340,0,NA,NA
2020-04-08,"GR","GRA",606170,0,NA,NA
2020-04-08,"GR","GRB",1874590,0,NA,NA
2020-04-08,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-08,"GR","GRD",336650,0,0,0
2020-04-08,"GR","GRE",730730,0,0,0
2020-04-08,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-08,"GR","GRG",680190,0,0,0
2020-04-08,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-08,"GR","GRI",3812330,0.00914634146341463,NA,NA
2020-04-08,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-08,"GR","GRK",197810,0,NA,NA
2020-04-08,"GR","GRL",308610,0,NA,NA
2020-04-08,"GR","GRM",621340,0,NA,NA
2020-04-09,"GR","GRA",606170,0,NA,NA
2020-04-09,"GR","GRB",1874590,0,NA,NA
2020-04-09,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-09,"GR","GRD",336650,0,0,0
2020-04-09,"GR","GRE",730730,0,0,0
2020-04-09,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-09,"GR","GRG",680190,0,0,0
2020-04-09,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-09,"GR","GRI",3812330,0.00914634146341463,NA,NA
2020-04-09,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-09,"GR","GRK",197810,0,NA,NA
2020-04-09,"GR","GRL",308610,0,NA,NA
2020-04-09,"GR","GRM",621340,0,NA,NA
2020-04-10,"GR","GRA",606170,0,NA,NA
2020-04-10,"GR","GRB",1874590,0,NA,NA
2020-04-10,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-10,"GR","GRD",336650,0,0,0
2020-04-10,"GR","GRE",730730,0,NA,NA
2020-04-10,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-10,"GR","GRG",680190,0,0,0
2020-04-10,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-10,"GR","GRI",3812330,0.00816326530612245,NA,NA
2020-04-10,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-10,"GR","GRK",197810,0,NA,NA
2020-04-10,"GR","GRL",308610,0,NA,NA
2020-04-10,"GR","GRM",621340,0,NA,NA
2020-04-11,"GR","GRA",606170,0.0666666666666667,NA,NA
2020-04-11,"GR","GRB",1874590,0,NA,NA
2020-04-11,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-11,"GR","GRD",336650,0,0,0
2020-04-11,"GR","GRE",730730,0,NA,NA
2020-04-11,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-11,"GR","GRG",680190,0,0,0
2020-04-11,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-11,"GR","GRI",3812330,0.00617977528089888,NA,NA
2020-04-11,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-11,"GR","GRK",197810,0,NA,NA
2020-04-11,"GR","GRL",308610,0,NA,NA
2020-04-11,"GR","GRM",621340,0,NA,NA
2020-04-12,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-12,"GR","GRB",1874590,0,NA,NA
2020-04-12,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-12,"GR","GRD",336650,0,0,0
2020-04-12,"GR","GRE",730730,0,NA,NA
2020-04-12,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-12,"GR","GRG",680190,0,0,0
2020-04-12,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-12,"GR","GRI",3812330,0.0050561797752809,NA,NA
2020-04-12,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-12,"GR","GRK",197810,0,NA,NA
2020-04-12,"GR","GRL",308610,0,NA,NA
2020-04-12,"GR","GRM",621340,0,NA,NA
2020-04-13,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-13,"GR","GRB",1874590,0,NA,NA
2020-04-13,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-13,"GR","GRD",336650,0,0,0
2020-04-13,"GR","GRE",730730,0,NA,NA
2020-04-13,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-13,"GR","GRG",680190,0,0,0
2020-04-13,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-13,"GR","GRI",3812330,0.00486486486486486,NA,NA
2020-04-13,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-13,"GR","GRK",197810,0,NA,NA
2020-04-13,"GR","GRL",308610,0,NA,NA
2020-04-13,"GR","GRM",621340,0,NA,NA
2020-04-14,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-14,"GR","GRB",1874590,0,NA,NA
2020-04-14,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-14,"GR","GRD",336650,0,0,0
2020-04-14,"GR","GRE",730730,0,NA,NA
2020-04-14,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-14,"GR","GRG",680190,0,0,0
2020-04-14,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-14,"GR","GRI",3812330,0.00467532467532468,NA,NA
2020-04-14,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-14,"GR","GRK",197810,0,NA,NA
2020-04-14,"GR","GRL",308610,0,NA,NA
2020-04-14,"GR","GRM",621340,0,NA,NA
2020-04-15,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-15,"GR","GRB",1874590,0,NA,NA
2020-04-15,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-15,"GR","GRD",336650,0,0,0
2020-04-15,"GR","GRE",730730,0,NA,NA
2020-04-15,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-15,"GR","GRG",680190,0,0,0
2020-04-15,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-15,"GR","GRI",3812330,0.00540540540540541,NA,NA
2020-04-15,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-15,"GR","GRK",197810,0,NA,NA
2020-04-15,"GR","GRL",308610,0,NA,NA
2020-04-15,"GR","GRM",621340,0,NA,NA
2020-04-16,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-16,"GR","GRB",1874590,0,NA,NA
2020-04-16,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-16,"GR","GRD",336650,0,0,0
2020-04-16,"GR","GRE",730730,0,NA,NA
2020-04-16,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-16,"GR","GRG",680190,0,0,0
2020-04-16,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-16,"GR","GRI",3812330,0.00486486486486486,NA,NA
2020-04-16,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-16,"GR","GRK",197810,0,NA,NA
2020-04-16,"GR","GRL",308610,0,NA,NA
2020-04-16,"GR","GRM",621340,0,NA,NA
2020-04-17,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-17,"GR","GRB",1874590,0,NA,NA
2020-04-17,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-17,"GR","GRD",336650,0,0,0
2020-04-17,"GR","GRE",730730,0,NA,NA
2020-04-17,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-17,"GR","GRG",680190,0,0,0
2020-04-17,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-17,"GR","GRI",3812330,0.00539083557951483,NA,NA
2020-04-17,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-17,"GR","GRK",197810,0,NA,NA
2020-04-17,"GR","GRL",308610,0,NA,NA
2020-04-17,"GR","GRM",621340,0,NA,NA
2020-04-18,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-18,"GR","GRB",1874590,0,NA,NA
2020-04-18,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-18,"GR","GRD",336650,0,0,0
2020-04-18,"GR","GRE",730730,0,NA,NA
2020-04-18,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-18,"GR","GRG",680190,0,0,0
2020-04-18,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-18,"GR","GRI",3812330,0.00539083557951483,NA,NA
2020-04-18,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-18,"GR","GRK",197810,0,NA,NA
2020-04-18,"GR","GRL",308610,0,NA,NA
2020-04-18,"GR","GRM",621340,0,NA,NA
2020-04-19,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-19,"GR","GRB",1874590,0,NA,NA
2020-04-19,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-19,"GR","GRD",336650,0,0,0
2020-04-19,"GR","GRE",730730,0,NA,NA
2020-04-19,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-19,"GR","GRG",680190,0,0,0
2020-04-19,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-19,"GR","GRI",3812330,0.00484913793103448,NA,NA
2020-04-19,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-19,"GR","GRK",197810,0,NA,NA
2020-04-19,"GR","GRL",308610,0,NA,NA
2020-04-19,"GR","GRM",621340,0,NA,NA
2020-04-20,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-20,"GR","GRB",1874590,0,NA,NA
2020-04-20,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-20,"GR","GRD",336650,0,0,0
2020-04-20,"GR","GRE",730730,0,NA,NA
2020-04-20,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-20,"GR","GRG",680190,0,0,0
2020-04-20,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-20,"GR","GRI",3812330,0.00449185850645705,NA,NA
2020-04-20,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-20,"GR","GRK",197810,0,NA,NA
2020-04-20,"GR","GRL",308610,0,NA,NA
2020-04-20,"GR","GRM",621340,0,NA,NA
2020-04-21,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-21,"GR","GRB",1874590,0,NA,NA
2020-04-21,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-21,"GR","GRD",336650,0,0,0
2020-04-21,"GR","GRE",730730,0,NA,NA
2020-04-21,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-21,"GR","GRG",680190,0,0,0
2020-04-21,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-21,"GR","GRI",3812330,0.00449185850645705,NA,NA
2020-04-21,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-21,"GR","GRK",197810,0,NA,NA
2020-04-21,"GR","GRL",308610,0,NA,NA
2020-04-21,"GR","GRM",621340,0,NA,NA
2020-04-22,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-22,"GR","GRB",1874590,0,NA,NA
2020-04-22,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-22,"GR","GRD",336650,0,0,0
2020-04-22,"GR","GRE",730730,0,NA,NA
2020-04-22,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-22,"GR","GRG",680190,0,0,0
2020-04-22,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-22,"GR","GRI",3812330,0.00449185850645705,NA,NA
2020-04-22,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-22,"GR","GRK",197810,0,NA,NA
2020-04-22,"GR","GRL",308610,0,NA,NA
2020-04-22,"GR","GRM",621340,0,NA,NA
2020-04-23,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-23,"GR","GRB",1874590,0,NA,NA
2020-04-23,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-23,"GR","GRD",336650,0,0,0
2020-04-23,"GR","GRE",730730,0,NA,NA
2020-04-23,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-23,"GR","GRG",680190,0,0,0
2020-04-23,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-23,"GR","GRI",3812330,0.00449185850645705,NA,NA
2020-04-23,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-23,"GR","GRK",197810,0,NA,NA
2020-04-23,"GR","GRL",308610,0,NA,NA
2020-04-23,"GR","GRM",621340,0,NA,NA
2020-04-24,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-24,"GR","GRB",1874590,0,NA,NA
2020-04-24,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-24,"GR","GRD",336650,0,0,0
2020-04-24,"GR","GRE",730730,0,NA,NA
2020-04-24,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-24,"GR","GRG",680190,0,0,0
2020-04-24,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-24,"GR","GRI",3812330,0.00449185850645705,NA,NA
2020-04-24,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-24,"GR","GRK",197810,0,NA,NA
2020-04-24,"GR","GRL",308610,0,NA,NA
2020-04-24,"GR","GRM",621340,0,NA,NA
2020-04-25,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-25,"GR","GRB",1874590,0,NA,NA
2020-04-25,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-25,"GR","GRD",336650,0,0,0
2020-04-25,"GR","GRE",730730,0,NA,NA
2020-04-25,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-25,"GR","GRG",680190,0,0,0
2020-04-25,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-25,"GR","GRI",3812330,0.00449185850645705,NA,NA
2020-04-25,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-25,"GR","GRK",197810,0,NA,NA
2020-04-25,"GR","GRL",308610,0,NA,NA
2020-04-25,"GR","GRM",621340,0,NA,NA
2020-04-26,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-26,"GR","GRB",1874590,0,NA,NA
2020-04-26,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-26,"GR","GRD",336650,0,0,0
2020-04-26,"GR","GRE",730730,0,NA,NA
2020-04-26,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-26,"GR","GRG",680190,0,0,0
2020-04-26,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-26,"GR","GRI",3812330,0.00449185850645705,NA,NA
2020-04-26,"GR","GRJ",581980,0.0078740157480315,NA,NA
2020-04-26,"GR","GRK",197810,0,NA,NA
2020-04-26,"GR","GRL",308610,0,NA,NA
2020-04-26,"GR","GRM",621340,0,NA,NA
2020-04-27,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-27,"GR","GRB",1874590,0,NA,NA
2020-04-27,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-27,"GR","GRD",336650,0,0,0
2020-04-27,"GR","GRE",730730,0,NA,NA
2020-04-27,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-27,"GR","GRG",680190,0,0,0
2020-04-27,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-27,"GR","GRI",3812330,0.0045662100456621,NA,NA
2020-04-27,"GR","GRJ",581980,0.00636942675159236,NA,NA
2020-04-27,"GR","GRK",197810,0,NA,NA
2020-04-27,"GR","GRL",308610,0,NA,NA
2020-04-27,"GR","GRM",621340,0,NA,NA
2020-04-28,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-28,"GR","GRB",1874590,0,NA,NA
2020-04-28,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-28,"GR","GRD",336650,0,0,0
2020-04-28,"GR","GRE",730730,0,NA,NA
2020-04-28,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-28,"GR","GRG",680190,0,0,0
2020-04-28,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-28,"GR","GRI",3812330,0.0045662100456621,NA,NA
2020-04-28,"GR","GRJ",581980,0.00636942675159236,NA,NA
2020-04-28,"GR","GRK",197810,0,NA,NA
2020-04-28,"GR","GRL",308610,0,NA,NA
2020-04-28,"GR","GRM",621340,0,NA,NA
2020-04-29,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-29,"GR","GRB",1874590,0,NA,NA
2020-04-29,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-29,"GR","GRD",336650,0,0,0
2020-04-29,"GR","GRE",730730,0,NA,NA
2020-04-29,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-29,"GR","GRG",680190,0,0,0
2020-04-29,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-29,"GR","GRI",3812330,0.0045662100456621,NA,NA
2020-04-29,"GR","GRJ",581980,0.00636942675159236,NA,NA
2020-04-29,"GR","GRK",197810,0,NA,NA
2020-04-29,"GR","GRL",308610,0,NA,NA
2020-04-29,"GR","GRM",621340,0,NA,NA
2020-04-30,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-04-30,"GR","GRB",1874590,0,NA,NA
2020-04-30,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-04-30,"GR","GRD",336650,0,0,0
2020-04-30,"GR","GRE",730730,0,NA,NA
2020-04-30,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-04-30,"GR","GRG",680190,0,0,0
2020-04-30,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-04-30,"GR","GRI",3812330,0.0045662100456621,NA,NA
2020-04-30,"GR","GRJ",581980,0.00636942675159236,NA,NA
2020-04-30,"GR","GRK",197810,0,NA,NA
2020-04-30,"GR","GRL",308610,0,NA,NA
2020-04-30,"GR","GRM",621340,0,NA,NA
2020-05-01,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-05-01,"GR","GRB",1874590,0,NA,NA
2020-05-01,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-05-01,"GR","GRD",336650,0,0,0
2020-05-01,"GR","GRE",730730,0,NA,NA
2020-05-01,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-05-01,"GR","GRG",680190,0,0,0
2020-05-01,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-05-01,"GR","GRI",3812330,0.0045662100456621,NA,NA
2020-05-01,"GR","GRJ",581980,0.00636942675159236,NA,NA
2020-05-01,"GR","GRK",197810,0,NA,NA
2020-05-01,"GR","GRL",308610,0,NA,NA
2020-05-01,"GR","GRM",621340,0,NA,NA
2020-05-02,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-05-02,"GR","GRB",1874590,0,NA,NA
2020-05-02,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-05-02,"GR","GRD",336650,0,0,0
2020-05-02,"GR","GRE",730730,0,NA,NA
2020-05-02,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-05-02,"GR","GRG",680190,0,0,0
2020-05-02,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-05-02,"GR","GRI",3812330,0.0045662100456621,NA,NA
2020-05-02,"GR","GRJ",581980,0.00636942675159236,NA,NA
2020-05-02,"GR","GRK",197810,0,NA,NA
2020-05-02,"GR","GRL",308610,0,NA,NA
2020-05-02,"GR","GRM",621340,0,NA,NA
2020-05-03,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-05-03,"GR","GRB",1874590,0,NA,NA
2020-05-03,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-05-03,"GR","GRD",336650,0,0,0
2020-05-03,"GR","GRE",730730,0,NA,NA
2020-05-03,"GR","GRF",206470,0.00333333333333333,NA,NA
2020-05-03,"GR","GRG",680190,0,0,0
2020-05-03,"GR","GRH",546870,0.00192307692307692,NA,NA
2020-05-03,"GR","GRI",3812330,0.0045662100456621,NA,NA
2020-05-03,"GR","GRJ",581980,0.00636942675159236,NA,NA
2020-05-03,"GR","GRK",197810,0,NA,NA
2020-05-03,"GR","GRL",308610,0,NA,NA
2020-05-03,"GR","GRM",621340,0,NA,NA
2020-05-04,"GR","GRA",606170,0.0285714285714286,NA,NA
2020-05-04,"GR","GRB",1874590,0,NA,NA
2020-05-04,"GR","GRC",282120,0.0666666666666667,NA,NA
2020-05-04,"GR","GRD",336650,0,0,0
2020-05-04,"GR","GRE",730730,0,NA,NA
2020-05-04,"GR","GRF",206470,0.00333333333333333,NA,NA
